Timestamp:, sensor 1 , , , , , , sensor 2 , , , , , , body 1, , , , , , , body 2, , , , , , , body 3, , , , , , , body 4, , , , , , , body 5, , , , , , , body 6, , , , , , 
0.216667, 1.10733,-3.04593,-14.6192,-1.13081,0.203573,0.046059,-1.9723,-2.00503,-22.6988,-1.30308,-0.441143,-0.0871626,0.451661,1.39582,-0.232809,0.983078,0.015083,0.175848,0.049075,0.383464,1.43285,-0.0718377,0.931586,-0.0436499,0.340995,-0.118173,0.443392,1.11113,0.00151801,0.864631,0.432194,-0.231756,-0.109138,0.669784,1.08529,-0.0397657,0.83006,0.0938793,-0.497599,-0.233628,0.769508,1.07214,-0.0356864,0.716434,0.440146,-0.527622,0.120866,0.699243,0.958828,-0.211417,0.930457,-0.00105258,0.366372,-0.00458815,
0.241667, 1.11601,-3.08399,-14.4606,-1.13095,0.202679,0.0439661,-1.97496,-2.02452,-22.689,-1.30622,-0.441736,-0.088917,0.451719,1.39577,-0.232577,0.98287,0.0152179,0.177392,0.0476191,0.383705,1.43287,-0.0716231,0.931245,-0.0435332,0.341584,-0.119201,0.443392,1.11113,0.00151801,0.864631,0.432194,-0.231756,-0.109138,0.669861,1.08503,-0.0399222,0.831214,0.0909045,-0.496762,-0.23248,0.76963,1.07199,-0.0357136,0.716491,0.440251,-0.527485,0.120747,0.699301,0.958797,-0.211334,0.930159,0.000756973,0.367145,-0.00289016,
0.258333, 1.12486,-3.0655,-14.4753,-1.13044,0.202158,0.0431744,-1.97625,-2.02061,-22.6894,-1.30861,-0.44321,-0.0896342,0.451713,1.39572,-0.232464,0.982824,0.0158828,0.177574,0.0476712,0.383806,1.43288,-0.0714495,0.931094,-0.0430585,0.342042,-0.119239,0.443392,1.11113,0.00151801,0.864631,0.432194,-0.231756,-0.109138,0.669612,1.08481,-0.039841,0.832475,0.090602,-0.495313,-0.231174,0.769668,1.07195,-0.0357669,0.716826,0.44015,-0.527166,0.120516,0.699274,0.958619,-0.211396,0.93006,0.000512956,0.367385,-0.00402273,
0.283333, 1.12133,-3.08116,-14.5096,-1.12738,0.200968,0.0424316,-1.95464,-2.02352,-22.7686,-1.31192,-0.444185,-0.09064,0.451749,1.39573,-0.232353,0.982849,0.0148936,0.177648,0.0471931,0.383965,1.43294,-0.0712486,0.930758,-0.0432967,0.342756,-0.119721,0.443392,1.11113,0.00151801,0.864631,0.432194,-0.231756,-0.109138,0.670017,1.08484,-0.0400535,0.83112,0.090028,-0.496708,-0.233272,0.76978,1.07178,-0.0358547,0.716811,0.440139,-0.527293,0.12009,0.699202,0.958537,-0.21152,0.929953,0.00097652,0.367651,-0.00440286,
0.3, 1.1407,-3.06297,-14.4043,-1.12589,0.198264,0.0406407,-1.93952,-2.00019,-22.7944,-1.31308,-0.444818,-0.091868,0.451777,1.39572,-0.232306,0.982675,0.0157351,0.1785,0.047325,0.384072,1.43299,-0.071122,0.930672,-0.0433227,0.343053,-0.11953,0.443392,1.11113,0.00151801,0.864631,0.432194,-0.231756,-0.109138,0.670043,1.08493,-0.0401143,0.831482,0.0896382,-0.496276,-0.233051,0.769816,1.07177,-0.0359433,0.717058,0.440081,-0.527055,0.119876,0.699161,0.958572,-0.211572,0.92998,0.000783512,0.367589,-0.00393006,
0.325, 1.11779,-3.07407,-14.5008,-1.12558,0.198315,0.039674,-1.95475,-1.98784,-22.768,-1.31232,-0.445124,-0.0918685,0.45175,1.39574,-0.232112,0.982707,0.0154605,0.178528,0.0466548,0.384186,1.43293,-0.0709504,0.930697,-0.0428789,0.343277,-0.118847,0.443392,1.11113,0.00151801,0.864631,0.432194,-0.231756,-0.109138,0.670065,1.08501,-0.0400688,0.83134,0.0921129,-0.495815,-0.233573,0.769867,1.07167,-0.0360414,0.717031,0.440107,-0.527113,0.119682,0.699012,0.958564,-0.211648,0.929928,0.000119915,0.367721,-0.00388678,
0.341667, 1.13189,-3.02834,-14.4536,-1.12566,0.198411,0.0401231,-1.94326,-2.00249,-22.7642,-1.30745,-0.443179,-0.0934356,0.451757,1.39574,-0.232076,0.982829,0.0154947,0.177753,0.0470189,0.384339,1.43299,-0.0708786,0.930605,-0.0425378,0.343333,-0.11953,0.443392,1.11113,0.00151801,0.864631,0.432194,-0.231756,-0.109138,0.670159,1.08472,-0.0402095,0.831315,0.0900507,-0.496052,-0.233962,0.769979,1.07161,-0.0361174,0.717261,0.440074,-0.526861,0.119536,0.698948,0.958509,-0.211654,0.9299,0.000350386,0.367791,-0.00387174,
0.358333, 1.13457,-3.02278,-14.463,-1.12646,0.198559,0.0407339,-1.92288,-1.97777,-22.6865,-1.30302,-0.441098,-0.0941455,0.451743,1.39564,-0.232006,0.982764,0.0156198,0.178103,0.047014,0.384448,1.43292,-0.0707214,0.930189,-0.0431784,0.344313,-0.119721,0.443392,1.11113,0.00151801,0.864631,0.432194,-0.231756,-0.109138,0.670249,1.08463,-0.0400779,0.831539,0.089572,-0.495819,-0.233844,0.770012,1.07203,-0.0361591,0.718527,0.440292,-0.524593,0.121094,0.698894,0.958317,-0.211644,0.929802,0.00028094,0.368018,-0.00564556,
0.383333, 1.10017,-3.01518,-14.5525,-1.12449,0.196446,0.042674,-1.9079,-1.96694,-22.6217,-1.30155,-0.439612,-0.0942863,0.451628,1.39552,-0.231845,0.982994,0.0162797,0.176498,0.0480231,0.384647,1.43295,-0.0705459,0.929893,-0.043152,0.344919,-0.120283,0.443392,1.11113,0.00151801,0.864631,0.432194,-0.231756,-0.109138,0.670453,1.08486,-0.0398547,0.830995,0.0934254,-0.495401,-0.235154,0.770117,1.07171,-0.0362189,0.718401,0.439804,-0.525384,0.120184,0.698802,0.958162,-0.211566,0.929791,0.000217168,0.36804,-0.00587533,
0.4, 1.09833,-3.02064,-14.5149,-1.12472,0.194903,0.0453927,-1.89735,-1.97873,-22.6149,-1.2997,-0.437216,-0.0924813,0.451745,1.39556,-0.231826,0.982741,0.0155899,0.178321,0.0466751,0.384732,1.43295,-0.0704879,0.929938,-0.0426566,0.344818,-0.120404,0.443392,1.11113,0.00151801,0.864631,0.432194,-0.231756,-0.109138,0.670565,1.08448,-0.0400172,0.832162,0.0880925,-0.49524,-0.233417,0.770205,1.07159,-0.0362261,0.718523,0.439808,-0.525304,0.119789,0.698726,0.958064,-0.211558,0.929731,0.000202744,0.368187,-0.00615792,
0.425, 1.08844,-3.018,-14.5162,-1.12209,0.194823,0.0478436,-1.92227,-1.97162,-22.5368,-1.29863,-0.437546,-0.0891762,0.451818,1.39555,-0.231712,0.982649,0.0155933,0.179257,0.0449943,0.384912,1.43295,-0.0704606,0.929908,-0.0432992,0.344989,-0.119911,0.443392,1.11113,0.00151801,0.864631,0.432194,-0.231756,-0.109138,0.670477,1.08428,-0.0403502,0.833156,0.0864369,-0.493756,-0.233633,0.770358,1.07106,-0.0362163,0.717816,0.439354,-0.526949,0.118462,0.698629,0.958027,-0.211593,0.929593,0.000926937,0.368535,-0.00620995,
0.441667, 1.06784,-3.06511,-14.5596,-1.11702,0.190847,0.0483969,-1.92084,-1.98654,-22.54,-1.29833,-0.437058,-0.0855093,0.451788,1.39556,-0.231677,0.982646,0.0157768,0.179094,0.045654,0.384958,1.43297,-0.0704672,0.930092,-0.0428122,0.344649,-0.119641,0.443392,1.11113,0.00151801,0.864631,0.432194,-0.231756,-0.109138,0.670697,1.08439,-0.0403406,0.832563,0.0873977,-0.495002,-0.232752,0.770468,1.07094,-0.036242,0.717922,0.439305,-0.526892,0.118253,0.698572,0.957978,-0.211602,0.929539,0.00131887,0.36867,-0.00618213,
0.466667, 1.06747,-3.05747,-14.5313,-1.11262,0.189382,0.0479572,-1.92178,-1.99387,-22.522,-1.29458,-0.437854,-0.0815938,0.451822,1.3955,-0.231627,0.982584,0.0165082,0.179412,0.0454765,0.385088,1.43294,-0.0703844,0.929671,-0.0435596,0.345591,-0.119925,0.443392,1.11113,0.00151801,0.864631,0.432194,-0.231756,-0.109138,0.670815,1.08411,-0.0403318,0.83235,0.0860655,-0.495179,-0.233633,0.770617,1.07063,-0.0362631,0.71791,0.439011,-0.527282,0.117677,0.698532,0.957741,-0.211645,0.929636,0.00110882,0.368397,-0.00764997,
0.483333, 1.09346,-3.0785,-14.5163,-1.11225,0.186623,0.046672,-1.94453,-2.04103,-22.4491,-1.28951,-0.440226,-0.0777695,0.451837,1.39545,-0.231557,0.982755,0.0161504,0.178434,0.045759,0.38516,1.43287,-0.0703291,0.929697,-0.0435471,0.3456,-0.119701,0.443392,1.11113,0.00151801,0.864631,0.432194,-0.231756,-0.109138,0.67096,1.08396,-0.0400199,0.83171,0.0883477,-0.495273,-0.234859,0.770687,1.07066,-0.0362269,0.718737,0.439122,-0.525957,0.118147,0.698564,0.957542,-0.211606,0.929536,0.00122567,0.368637,-0.00829294,
0.508333, 1.11614,-3.12454,-14.6173,-1.1111,0.184739,0.0454969,-1.98737,-2.01641,-22.4919,-1.298,-0.444264,-0.0735917,0.451907,1.39537,-0.231492,0.982666,0.0158834,0.179122,0.0450679,0.385295,1.43287,-0.0702563,0.929896,-0.0433389,0.345105,-0.119659,0.443392,1.11113,0.00151801,0.864631,0.432194,-0.231756,-0.109138,0.671094,1.08367,-0.0399057,0.831674,0.0884457,-0.495279,-0.234936,0.770802,1.07032,-0.0360862,0.718776,0.439017,-0.52591,0.118506,0.698659,0.957293,-0.211473,0.92948,0.000934726,0.368812,-0.00658657,
0.525, 1.09095,-3.16791,-14.6421,-1.11036,0.181809,0.0454085,-2.02345,-2.02728,-22.6445,-1.30833,-0.451127,-0.070679,0.451936,1.39535,-0.231483,0.982716,0.0160076,0.179167,0.043731,0.385418,1.43294,-0.0701701,0.929795,-0.0436727,0.345261,-0.119871,0.443392,1.11113,0.00151801,0.864631,0.432194,-0.231756,-0.109138,0.670974,1.08339,-0.0396822,0.832004,0.0887503,-0.494768,-0.234727,0.770855,1.07013,-0.0360242,0.718904,0.438912,-0.525834,0.118454,0.698633,0.957187,-0.211415,0.92963,-5.74887e-05,0.368435,-0.00666691,
0.541667, 1.06295,-3.14094,-14.6839,-1.11312,0.179861,0.0455768,-1.98138,-2.07767,-22.7614,-1.31639,-0.452642,-0.0703741,0.451976,1.39534,-0.2315,0.982796,0.0167056,0.178626,0.0438828,0.385515,1.43296,-0.0701545,0.929759,-0.043651,0.34535,-0.119901,0.443392,1.11113,0.00151801,0.864631,0.432194,-0.231756,-0.109138,0.671102,1.08344,-0.0399481,0.83139,0.0886388,-0.495238,-0.23595,0.770931,1.06968,-0.0359801,0.717867,0.439246,-0.527257,0.117172,0.698654,0.956968,-0.211347,0.929227,0.000297769,0.369455,-0.00632334,
0.566667, 1.02867,-3.16112,-14.7673,-1.11447,0.178864,0.0456484,-1.92165,-2.07851,-22.7847,-1.32187,-0.452759,-0.0748752,0.452199,1.39547,-0.231503,0.982432,0.0153428,0.181162,0.0421064,0.38565,1.43308,-0.0701902,0.92957,-0.0441544,0.345544,-0.12062,0.443392,1.11113,0.00151801,0.864631,0.432194,-0.231756,-0.109138,0.670921,1.08348,-0.0397794,0.83202,0.0900112,-0.49434,-0.235092,0.770906,1.06951,-0.0359509,0.718148,0.43889,-0.527248,0.116829,0.698576,0.95695,-0.21131,0.929519,-0.0023614,0.368719,-0.00591603,
0.583333, 1.00344,-3.17863,-14.7641,-1.11295,0.179366,0.043793,-1.86695,-2.04303,-22.763,-1.32236,-0.451827,-0.0787225,0.452021,1.39532,-0.231449,0.982795,0.0164104,0.178346,0.0451493,0.385642,1.43307,-0.0701845,0.92996,-0.0436255,0.344874,-0.119723,0.443392,1.11113,0.00151801,0.864631,0.432194,-0.231756,-0.109138,0.671297,1.08368,-0.0397413,0.829746,0.0901732,-0.496755,-0.237958,0.770928,1.06946,-0.0359163,0.718277,0.438974,-0.527014,0.116776,0.698595,0.956851,-0.211319,0.929366,0.000408691,0.369108,-0.00610787,
0.608333, 1.01694,-3.17681,-14.757,-1.11358,0.179279,0.0432959,-1.87668,-2.03354,-22.6675,-1.31635,-0.453051,-0.0809041,0.451808,1.39576,-0.231238,0.982343,0.0124478,0.182683,0.0383875,0.385856,1.43311,-0.0701087,0.929681,-0.0439129,0.345281,-0.12061,0.443392,1.11113,0.00151801,0.864631,0.432194,-0.231756,-0.109138,0.671281,1.08324,-0.0394793,0.831227,0.0877487,-0.495104,-0.237136,0.770914,1.06956,-0.0357789,0.71887,0.438715,-0.526276,0.117428,0.698648,0.95673,-0.211262,0.929554,0.000757138,0.36862,-0.00693429,
0.625, 0.998378,-3.162,-14.7469,-1.11339,0.179066,0.0429602,-1.86463,-1.99855,-22.6241,-1.31199,-0.451199,-0.0818314,0.451842,1.39568,-0.231133,0.982516,0.0129039,0.181949,0.0372974,0.385823,1.43305,-0.070046,0.929691,-0.0441123,0.345363,-0.120219,0.443392,1.11113,0.00151801,0.864631,0.432194,-0.231756,-0.109138,0.671318,1.08332,-0.0395728,0.832148,0.087413,-0.494205,-0.235904,0.771019,1.06961,-0.0356589,0.719023,0.438707,-0.525919,0.11812,0.698739,0.956623,-0.211152,0.929553,0.00273818,0.368583,-0.0083632,
0.633333, 0.980559,-3.1648,-14.7656,-1.10778,0.177445,0.042437,-1.85528,-1.98596,-22.5529,-1.30673,-0.448429,-0.081828,0.451827,1.39559,-0.231142,0.982304,0.0127151,0.182893,0.0383171,0.385767,1.43297,-0.0700111,0.929958,-0.0439721,0.345026,-0.119174,0.443392,1.11113,0.00151801,0.864631,0.432194,-0.231756,-0.109138,0.671529,1.08328,-0.0391995,0.830805,0.0881925,-0.495345,-0.237946,0.771055,1.06958,-0.0355681,0.71899,0.438728,-0.525965,0.118038,0.698761,0.956596,-0.211098,0.929604,0.00212487,0.36846,-0.00832963,
0.666667, 1.01224,-3.15939,-14.6726,-1.10663,0.177924,0.0409977,-1.91071,-1.98366,-22.5548,-1.30484,-0.450284,-0.0783749,0.451915,1.39561,-0.231102,0.98227,0.0124509,0.183029,0.0386257,0.385954,1.43311,-0.0701137,0.929897,-0.0452087,0.344419,-0.120926,0.443392,1.11113,0.00151801,0.864631,0.432194,-0.231756,-0.109138,0.671411,1.08328,-0.0389919,0.83076,0.092105,-0.495256,-0.236803,0.771146,1.06954,-0.0354883,0.71895,0.438666,-0.526152,0.117672,0.698835,0.956501,-0.210862,0.929419,0.00221201,0.368918,-0.00869836,
0.691667, 1.02649,-3.19163,-14.7244,-1.10484,0.177383,0.0394493,-1.94451,-1.9667,-22.5394,-1.30462,-0.450636,-0.0761209,0.452395,1.39527,-0.231298,0.982365,0.0155769,0.18115,0.0435944,0.386102,1.43313,-0.0700443,0.92953,-0.0448559,0.345419,-0.121026,0.443392,1.11113,0.00151801,0.864631,0.432194,-0.231756,-0.109138,0.671793,1.08323,-0.039331,0.831026,0.0868438,-0.495741,-0.236841,0.771259,1.06952,-0.0354197,0.719028,0.438403,-0.526311,0.117465,0.698934,0.956673,-0.210749,0.929556,0.00155254,0.368618,-0.00655665,
0.708333, 0.989787,-3.20611,-14.7558,-1.10466,0.177296,0.0377747,-1.8972,-2.0019,-22.5457,-1.3043,-0.448343,-0.0766162,0.452436,1.39533,-0.231324,0.982496,0.0154662,0.180295,0.0442201,0.386104,1.43316,-0.0700407,0.929563,-0.044709,0.345341,-0.12105,0.443392,1.11113,0.00151801,0.864631,0.432194,-0.231756,-0.109138,0.671653,1.08326,-0.0393126,0.831103,0.0876958,-0.495482,-0.2368,0.771434,1.06965,-0.0355296,0.72151,0.43777,-0.523687,0.116329,0.698976,0.956636,-0.210804,0.929654,0.00193256,0.368359,-0.00713143,
0.725, 0.971027,-3.21111,-14.7647,-1.10544,0.177576,0.0382992,-1.88067,-2.00451,-22.5359,-1.3066,-0.448185,-0.0781166,0.452387,1.39526,-0.231387,0.98274,0.0152184,0.178712,0.0453135,0.386159,1.43319,-0.0700172,0.929537,-0.0443866,0.345366,-0.121303,0.443392,1.11113,0.00151801,0.864631,0.432194,-0.231756,-0.109138,0.671606,1.0833,-0.0390658,0.830991,0.0895209,-0.495277,-0.236941,0.771614,1.06967,-0.0354717,0.721588,0.438056,-0.523189,0.117011,0.699085,0.956601,-0.210734,0.929697,0.00165059,0.368231,-0.00819282,
0.75, 0.954785,-3.17291,-14.7278,-1.11014,0.174616,0.0387017,-1.85294,-2.01898,-22.5828,-1.30953,-0.446136,-0.0788826,0.452547,1.39522,-0.231191,0.982513,0.0155171,0.180274,0.0439078,0.386234,1.43309,-0.0699637,0.929719,-0.0446004,0.345006,-0.120847,0.443392,1.11113,0.00151801,0.864631,0.432194,-0.231756,-0.109138,0.671871,1.08326,-0.0391186,0.831203,0.0865097,-0.495731,-0.236364,0.771795,1.06965,-0.0352795,0.721527,0.437907,-0.523165,0.118043,0.699327,0.956521,-0.210457,0.929669,0.00257745,0.3683,-0.00801207,
0.766667, 0.920307,-3.15257,-14.6303,-1.1123,0.172209,0.0387217,-1.81087,-2.01606,-22.491,-1.30906,-0.44258,-0.080018,0.452651,1.39517,-0.231109,0.982436,0.0161362,0.180854,0.0430173,0.386259,1.43309,-0.0699863,0.929657,-0.0444128,0.344813,-0.121941,0.443392,1.11113,0.00151801,0.864631,0.432194,-0.231756,-0.109138,0.672043,1.08313,-0.0389071,0.830649,0.0876651,-0.496247,-0.236804,0.771879,1.06958,-0.0351625,0.72158,0.437522,-0.523408,0.118071,0.699476,0.956388,-0.210334,0.929765,0.0012475,0.36806,-0.00823845,
0.791667, 0.97317,-3.10948,-14.5218,-1.11082,0.170954,0.0376544,-1.81073,-2.01514,-22.4638,-1.30646,-0.440637,-0.0804683,0.452717,1.39517,-0.231046,0.982487,0.0152394,0.18045,0.0438801,0.386315,1.43303,-0.0698422,0.92964,-0.0449314,0.345149,-0.120923,0.443392,1.11113,0.00151801,0.864631,0.432194,-0.231756,-0.109138,0.672276,1.08306,-0.0388764,0.831296,0.0868674,-0.49563,-0.236119,0.772108,1.06961,-0.0350219,0.721606,0.437393,-0.523306,0.118838,0.69974,0.956351,-0.210227,0.929657,0.00158994,0.368348,-0.00735026,
0.808333, 0.934859,-3.06814,-14.5333,-1.10903,0.172025,0.0354914,-1.79548,-2.01613,-22.4104,-1.30211,-0.436983,-0.0817851,0.452772,1.39518,-0.231034,0.98248,0.0162502,0.18034,0.0441116,0.386335,1.43297,-0.0697054,0.929473,-0.0442301,0.346077,-0.119812,0.443392,1.11113,0.00151801,0.864631,0.432194,-0.231756,-0.109138,0.672494,1.08325,-0.0386885,0.830465,0.0890693,-0.496394,-0.236619,0.772233,1.06945,-0.0349717,0.721372,0.437137,-0.523985,0.118213,0.699892,0.956289,-0.21023,0.929592,0.00196287,0.368509,-0.00746153,
0.825, 0.924691,-3.10554,-14.5159,-1.10502,0.169534,0.0324865,-1.79672,-2.02737,-22.391,-1.29601,-0.436109,-0.0807867,0.452849,1.39523,-0.231037,0.982488,0.0159308,0.180344,0.0440487,0.386427,1.43304,-0.0698328,0.929617,-0.0448069,0.34535,-0.120577,0.443392,1.11113,0.00151801,0.864631,0.432194,-0.231756,-0.109138,0.672518,1.08297,-0.0388612,0.830575,0.0866614,-0.496305,-0.23731,0.772329,1.06934,-0.0349794,0.721173,0.437035,-0.524441,0.117782,0.699966,0.956249,-0.210276,0.929555,0.00194336,0.368596,-0.00784249,
0.85, 0.924528,-3.09513,-14.5161,-1.10461,0.168481,0.028951,-1.82294,-2.0422,-22.3908,-1.29549,-0.43639,-0.0802571,0.453036,1.39529,-0.231062,0.982461,0.0152418,0.180566,0.0439788,0.386694,1.43301,-0.0698066,0.929337,-0.0444209,0.346021,-0.120949,0.443392,1.11113,0.00151801,0.864631,0.432194,-0.231756,-0.109138,0.672648,1.08294,-0.0389697,0.830449,0.0870773,-0.49633,-0.237545,0.772494,1.06918,-0.0350153,0.720926,0.437073,-0.524825,0.117441,0.699975,0.956588,-0.210288,0.930618,-0.00359056,0.36595,-0.00419797,
0.866667, 1.01359,-3.08335,-14.6287,-1.10855,0.16855,0.0275689,-1.84039,-2.04218,-22.4075,-1.29973,-0.436844,-0.0804723,0.45316,1.39532,-0.231003,0.982332,0.0152465,0.181475,0.0431057,0.386766,1.43302,-0.0697598,0.929193,-0.0448781,0.346306,-0.121071,0.443392,1.11113,0.00151801,0.864631,0.432194,-0.231756,-0.109138,0.672843,1.08276,-0.03882,0.830308,0.0868018,-0.496589,-0.2376,0.772583,1.06901,-0.0349739,0.72102,0.436817,-0.525099,0.116586,0.700334,0.956184,-0.210306,0.929975,0.00107738,0.367561,-0.00667192,
0.891667, 1.07448,-3.05956,-14.6407,-1.11423,0.169904,0.0241254,-1.92116,-2.03311,-22.5264,-1.30411,-0.442317,-0.0790509,0.453154,1.39521,-0.230937,0.982836,0.015865,0.178128,0.0453134,0.386839,1.43291,-0.0696806,0.929168,-0.0441781,0.346589,-0.120708,0.443392,1.11113,0.00151801,0.864631,0.432194,-0.231756,-0.109138,0.673042,1.0826,-0.0387409,0.830287,0.0880957,-0.496619,-0.237133,0.772708,1.06885,-0.0347134,0.718491,0.437897,-0.52728,0.118294,0.700643,0.955848,-0.210223,0.929886,0.0025503,0.367717,-0.00943744,
