Timestamp:, sensor 1 , , , , , , sensor 2 , , , , , , body 1, , , , , , , body 2, , , , , , , body 3, , , , , , , body 4, , , , , , , body 5, , , , , , , body 6, , , , , , 
0.25, -0.176294,0.823764,-0.121641,-0.0561466,0.0318241,0.0887277,2.33846,-0.899344,-2.87288,0.0495632,0.105254,-0.0909827,0.0710425,1.02029,0.18038,0.94786,0.0991472,0.241145,-0.183248,0.0649805,1.14849,0.42432,0.949733,0.201225,0.131228,-0.200737,0.176782,0.830482,0.464627,0.640772,-0.483905,0.48979,-0.339638,0.326978,0.783647,0.345025,0.880858,0.31035,0.277176,-0.225712,0.424961,0.785643,0.264923,0.744591,0.647476,-0.161509,-0.0165367,0.438564,0.614019,0.031207,0.984802,0.0231078,0.166789,-0.0425665,
0.275, -0.192519,0.742147,-0.0690602,-0.0532982,0.0289236,0.0878891,2.39286,-0.826015,-3.0697,0.0401979,0.110281,-0.0887643,0.0708591,1.02047,0.180384,0.947904,0.0992988,0.241262,-0.182788,0.0646526,1.14856,0.424576,0.949631,0.200662,0.133022,-0.200602,0.176993,0.830801,0.465403,0.638031,-0.48574,0.492297,-0.33855,0.327736,0.785106,0.345387,0.880385,0.289073,0.290169,-0.239085,0.424821,0.785227,0.264869,0.743374,0.649011,-0.160444,-0.0209404,0.438535,0.614001,0.0312434,0.984861,0.0227969,0.16646,-0.042672,
0.291667, -0.212899,0.679613,-0.086733,-0.0502689,0.0297048,0.0869256,2.45722,-0.757638,-3.10613,0.0320163,0.116869,-0.0875199,0.0707739,1.02057,0.180407,0.947983,0.0994119,0.241406,-0.182122,0.0643626,1.14858,0.424661,0.949799,0.201001,0.13221,-0.200001,0.17737,0.831195,0.465919,0.637436,-0.488115,0.491848,-0.336904,0.3281,0.785087,0.345851,0.880221,0.290425,0.290259,-0.237936,0.425158,0.785129,0.264966,0.744694,0.648231,-0.157233,-0.0224837,0.438517,0.613959,0.0313035,0.984878,0.0230091,0.166378,-0.0424799,
0.316667, -0.240283,0.648674,-0.0606882,-0.051239,0.0334179,0.0875678,2.49393,-0.696544,-3.256,0.0235518,0.12031,-0.0884847,0.0706734,1.02065,0.180501,0.948147,0.0998489,0.240722,-0.181936,0.0641837,1.14852,0.424795,0.949528,0.203821,0.132273,-0.198387,0.17812,0.831311,0.466452,0.638151,-0.4873,0.490667,-0.338452,0.328077,0.784257,0.346839,0.881887,0.307906,0.278233,-0.223732,0.425433,0.785412,0.26533,0.74587,0.646678,-0.156911,-0.0294044,0.438566,0.614381,0.0312973,0.985275,0.0502325,0.161075,-0.0276552,
0.341667, -0.193607,0.664645,-0.00334189,-0.0520759,0.0337435,0.0881288,2.45135,-0.554055,-3.39121,0.0114029,0.116746,-0.0867996,0.0706182,1.02073,0.180586,0.94833,0.100431,0.239981,-0.181641,0.063785,1.14856,0.42487,0.950459,0.200199,0.131821,-0.197915,0.178703,0.832222,0.467544,0.638577,-0.490621,0.488548,-0.335904,0.330138,0.785938,0.347504,0.881758,0.290748,0.291034,-0.230797,0.426375,0.785541,0.265765,0.747686,0.645355,-0.152888,-0.0332871,0.43842,0.61387,0.0314296,0.984856,0.0225981,0.166647,-0.0421549,
0.375, -0.157532,0.670852,-0.0122006,-0.0551545,0.0336218,0.0886525,2.37629,-0.412613,-3.58673,-0.00281665,0.109122,-0.0859954,0.070593,1.02081,0.180621,0.948546,0.101016,0.239251,-0.181149,0.0635105,1.14838,0.424954,0.950942,0.200087,0.130003,-0.196913,0.180268,0.832678,0.468694,0.638176,-0.491573,0.486516,-0.338215,0.330976,0.786714,0.349712,0.881447,0.274104,0.298302,-0.242764,0.427358,0.785571,0.266249,0.747288,0.645446,-0.15231,-0.0419797,0.438347,0.613871,0.0314005,0.984834,0.0223056,0.166709,-0.0425876,
0.383333, -0.133401,0.691457,-0.109295,-0.0572505,0.0356076,0.089545,2.24341,-0.290873,-3.68029,-0.00842756,0.0988763,-0.0864578,0.0705971,1.02084,0.180618,0.948588,0.101109,0.239147,-0.181012,0.0635095,1.1483,0.424929,0.951107,0.200002,0.128649,-0.19709,0.180034,0.832872,0.469097,0.637891,-0.493417,0.48745,-0.334706,0.331349,0.786404,0.349352,0.881636,0.289923,0.290244,-0.233283,0.427754,0.785579,0.266301,0.747771,0.645395,-0.149475,-0.0442882,0.438344,0.613891,0.0313741,0.984824,0.0219015,0.16675,-0.0428641,
0.4, -0.0708196,0.753504,-0.219653,-0.0607817,0.0392765,0.0890721,2.1655,-0.181652,-3.66771,-0.010215,0.0926798,-0.0875131,0.0706157,1.02091,0.180617,0.948676,0.101447,0.238842,-0.180765,0.0630634,1.14829,0.425086,0.951286,0.200057,0.129049,-0.195907,0.180184,0.832982,0.469683,0.638361,-0.493377,0.486545,-0.335182,0.331616,0.786711,0.350365,0.882537,0.283192,0.293326,-0.234288,0.428407,0.785539,0.266565,0.7486,0.644531,-0.148364,-0.0465249,0.438309,0.61395,0.0313512,0.984767,0.0218629,0.166942,-0.0434269,
0.416667, 0.0276875,0.879231,-0.283029,-0.0711328,0.04166,0.0902192,2.21675,-0.177117,-3.42133,0.00497724,0.0988211,-0.0908104,0.070652,1.02099,0.18063,0.948714,0.101672,0.238916,-0.180341,0.0630915,1.14824,0.425145,0.95145,0.2,0.128518,-0.195517,0.180587,0.833201,0.469959,0.638792,-0.493507,0.485918,-0.335081,0.332034,0.78666,0.35093,0.882487,0.286679,0.291529,-0.232469,0.428925,0.785306,0.267026,0.748696,0.644561,-0.146742,-0.0496219,0.438449,0.61404,0.031308,0.984781,0.0203996,0.166659,-0.0448808,
0.45, 0.126848,1.01831,-0.251527,-0.077345,0.0440243,0.0921714,2.20716,-0.342666,-3.14593,0.0315875,0.0900793,-0.0964768,0.070837,1.02109,0.18071,0.948812,0.102093,0.238467,-0.180185,0.0630105,1.14815,0.425307,0.951618,0.199739,0.129088,-0.194585,0.181458,0.833238,0.470326,0.640325,-0.490962,0.484797,-0.337507,0.332656,0.785544,0.351443,0.882631,0.310387,0.275493,-0.220741,0.43003,0.785117,0.267364,0.745221,0.648162,-0.147674,-0.0521879,0.438421,0.613954,0.0314045,0.984806,0.0229134,0.166896,-0.0421775,
0.475, 0.234081,1.01636,-0.130086,-0.075269,0.0442477,0.0947218,1.95186,-0.381939,-3.33911,0.0319851,0.0591601,-0.0957868,0.0710004,1.0211,0.180825,0.948894,0.102539,0.238132,-0.179942,0.0624418,1.14808,0.425584,0.951441,0.200229,0.130189,-0.194215,0.180416,0.831964,0.471766,0.630444,-0.489164,0.496498,-0.341685,0.333311,0.786342,0.351078,0.879287,0.294197,0.288756,-0.238584,0.430249,0.784786,0.267367,0.743215,0.649874,-0.149855,-0.0532837,0.438522,0.61384,0.031471,0.984761,0.0224394,0.167036,-0.0428988,
0.491667, 0.174408,0.99197,-0.170675,-0.0685147,0.0376356,0.0970244,1.8236,-0.161211,-3.73266,0.000153568,0.0439528,-0.0913067,0.0711299,1.02112,0.180912,0.948986,0.102853,0.237813,-0.179701,0.0625789,1.148,0.42568,0.951932,0.199542,0.129285,-0.193116,0.180542,0.831873,0.47127,0.63057,-0.487833,0.497337,-0.342135,0.333651,0.78649,0.351158,0.877634,0.287729,0.293194,-0.246997,0.429902,0.784491,0.267397,0.744256,0.648243,-0.150987,-0.0553878,0.438615,0.613774,0.0314885,0.984752,0.0223305,0.167051,-0.0431241,
0.516667, 0.19099,0.94403,-0.113637,-0.0590561,0.0359009,0.0963782,1.7933,0.0590321,-3.8883,-0.0258622,0.0387293,-0.0861313,0.0713664,1.02119,0.181075,0.949012,0.103139,0.237572,-0.179718,0.06285,1.14785,0.425806,0.952202,0.200058,0.127522,-0.192421,0.182392,0.833002,0.469756,0.641322,-0.489603,0.485964,-0.335907,0.333702,0.786129,0.350423,0.876235,0.290241,0.293162,-0.249057,0.429982,0.784118,0.267096,0.739908,0.652132,-0.155272,-0.0561247,0.438744,0.613747,0.0314952,0.984722,0.0224234,0.167127,-0.0434475,
0.533333, 0.224415,0.932392,-0.101399,-0.0562131,0.0404409,0.0985854,1.72859,0.218426,-4.05095,-0.0456435,0.0316418,-0.0819949,0.0715061,1.02125,0.181159,0.949047,0.103448,0.237531,-0.179409,0.0629234,1.14727,0.425611,0.949848,0.205828,0.127078,-0.198177,0.182241,0.832764,0.469346,0.641808,-0.48904,0.487037,-0.334242,0.333408,0.785352,0.349663,0.874346,0.305084,0.288516,-0.243313,0.430099,0.783744,0.266624,0.736675,0.655437,-0.156845,-0.0557865,0.438959,0.61425,0.031401,0.985287,0.0482117,0.161379,-0.0290205,
0.558333, 0.229564,0.902766,-0.0426126,-0.0522614,0.0411811,0.0985768,1.78123,0.263042,-4.13263,-0.0496547,0.0388203,-0.0808655,0.0717647,1.02138,0.181233,0.949028,0.103868,0.237539,-0.179254,0.0630614,1.14712,0.425783,0.949866,0.205822,0.126858,-0.198238,0.18234,0.832331,0.468473,0.639747,-0.488705,0.48893,-0.335914,0.333662,0.784832,0.348786,0.870485,0.3165,0.287821,-0.243397,0.430771,0.783379,0.266115,0.725184,0.665631,-0.165638,-0.0600544,0.438932,0.613832,0.0316014,0.984757,0.0223166,0.166823,-0.0438727,
0.575, 0.187218,0.901775,-0.125704,-0.0520872,0.0404174,0.0969665,1.88817,0.228886,-4.20951,-0.0480748,0.0493728,-0.0808302,0.0719378,1.02143,0.181286,0.948986,0.104215,0.237678,-0.179094,0.0627584,1.14683,0.426284,0.948643,0.206186,0.132478,-0.200032,0.18238,0.831635,0.467856,0.644192,-0.485501,0.488143,-0.333199,0.332899,0.783532,0.348205,0.866545,0.340466,0.283523,-0.229777,0.431215,0.783188,0.265735,0.717502,0.67241,-0.168304,-0.0687707,0.43899,0.613842,0.0317183,0.984829,0.0226652,0.166461,-0.043453,
0.6, 0.161266,0.902569,-0.0959188,-0.0535827,0.0383863,0.0962226,2.04043,0.217278,-4.31865,-0.0447085,0.0660389,-0.0817339,0.0722046,1.0214,0.181416,0.948908,0.104717,0.237726,-0.179147,0.0625394,1.14681,0.426739,0.951178,0.203202,0.128752,-0.193372,0.18229,0.830763,0.466848,0.646781,-0.482583,0.488354,-0.332112,0.334454,0.783888,0.347252,0.862665,0.334595,0.287031,-0.247927,0.432083,0.783278,0.265168,0.709816,0.679647,-0.169009,-0.0753458,0.439121,0.613733,0.0318666,0.985044,0.0229707,0.165275,-0.0429554,
0.608333, 0.132977,0.877237,-0.0361378,-0.0527144,0.0358537,0.0930539,2.22025,0.177235,-4.36555,-0.0421528,0.085665,-0.0819712,0.0722574,1.0214,0.181456,0.948894,0.104749,0.237743,-0.179182,0.0630766,1.14663,0.426666,0.951095,0.203864,0.127267,-0.194062,0.18229,0.830763,0.466848,0.646781,-0.482583,0.488354,-0.332112,0.334529,0.783637,0.346979,0.861991,0.339546,0.285186,-0.245661,0.432098,0.78317,0.265083,0.707758,0.68078,-0.171834,-0.0780485,0.439069,0.613681,0.031922,0.984855,0.0219121,0.166311,-0.0438259,
0.633333, 0.0656421,0.810445,-0.0977438,-0.0516259,0.0336712,0.0902596,2.38384,0.132044,-4.41747,-0.0360468,0.106758,-0.0829822,0.0724492,1.02139,0.181564,0.948765,0.105391,0.237821,-0.179383,0.0629715,1.14632,0.427063,0.950855,0.205177,0.12914,-0.192615,0.18229,0.830763,0.466848,0.646781,-0.482583,0.488354,-0.332112,0.335112,0.78379,0.346745,0.861397,0.339953,0.286279,-0.24591,0.432983,0.783285,0.264546,0.70371,0.685358,-0.169436,-0.0797985,0.439125,0.613562,0.0320104,0.984765,0.0212909,0.166838,-0.0441466,
0.658333, 0.0177823,0.758628,-0.125452,-0.0486656,0.0320676,0.0864066,2.48667,0.103471,-4.47626,-0.0309284,0.123571,-0.0834509,0.0725494,1.02145,0.18153,0.948615,0.105864,0.238049,-0.179594,0.0634445,1.14599,0.427147,0.950557,0.205583,0.128948,-0.193778,0.18229,0.830763,0.466848,0.646781,-0.482583,0.488354,-0.332112,0.335581,0.784145,0.346462,0.862804,0.338549,0.285671,-0.243611,0.433445,0.783727,0.264219,0.702761,0.686243,-0.16995,-0.0794659,0.439164,0.613562,0.0319665,0.984751,0.0218876,0.166915,-0.0438955,
0.675, -0.0830242,0.693617,-0.0904249,-0.0447744,0.0302798,0.0829852,2.57614,0.0725396,-4.58157,-0.0259765,0.134769,-0.0832265,0.0725748,1.02151,0.181442,0.948466,0.106085,0.2386,-0.179522,0.0635905,1.146,0.427268,0.950068,0.207779,0.129193,-0.193671,0.18229,0.830763,0.466848,0.646781,-0.482583,0.488354,-0.332112,0.335743,0.784135,0.346488,0.862147,0.341823,0.284563,-0.242658,0.434344,0.783988,0.264016,0.701623,0.689223,-0.163354,-0.0775413,0.439249,0.613575,0.0317922,0.985067,0.0228356,0.16514,-0.0430252,
