Timestamp:, sensor 1 , , , , , , sensor 2 , , , , , , body 1, , , , , , , body 2, , , , , , , body 3, , , , , , , body 4, , , , , , , body 5, , , , , , , body 6, , , , , , 
0.225, 3.90805,-4.14275,-20.8816,0.639579,0.377161,0.170519,-6.34609,-3.67291,-17.8462,0.77436,-0.0414066,0.0157613,0.0625532,1.05372,0.144076,0.9761,0.0319964,0.214943,-0.00234429,-0.00261862,0.800228,0.452655,0.865884,0.153634,0.0258369,0.475368,0.201034,0.800883,0.386588,0.750846,0.361735,-0.0275912,0.551921,-0.0169978,1.13986,0.375394,0.918835,-0.0408041,0.350385,0.17694,0.310284,0.834998,0.37781,0.98992,-0.00580537,0.0931897,-0.106488,0.423105,0.691728,0.187153,0.98846,-0.00141551,-0.12733,0.0820432,
0.241667, 3.631,-4.32871,-20.714,0.640552,0.41015,0.176514,-6.45809,-3.42005,-17.915,0.789888,-0.0377943,0.0133846,0.0629362,1.0539,0.144,0.976045,0.0325444,0.215106,-0.00272596,-0.0013786,0.800197,0.452465,0.864069,0.152231,0.0195179,0.479406,0.202202,0.80202,0.387294,0.751044,0.361325,-0.025959,0.552,-0.0166797,1.13989,0.375355,0.91795,-0.0399802,0.351705,0.179087,0.311571,0.83642,0.378443,0.990118,-0.00457993,0.0922382,-0.105537,0.424348,0.693904,0.187489,0.98851,0.000209139,-0.127534,0.081138,
0.266667, 3.60351,-4.38321,-20.5313,0.633725,0.45522,0.180406,-6.71882,-3.0841,-18.0559,0.800456,-0.0438888,0.0143712,0.0635832,1.05426,0.143921,0.976058,0.0346276,0.214715,-0.00300234,0.00057714,0.800404,0.452617,0.861353,0.153681,0.0242904,0.483594,0.203881,0.803593,0.387938,0.745758,0.36367,-0.0286499,0.557466,-0.0157517,1.13994,0.375584,0.918395,-0.0382912,0.351856,0.176866,0.313318,0.838524,0.379643,0.990392,0.000267556,0.0925011,-0.102797,0.425977,0.697152,0.187856,0.988662,0.00363388,-0.125627,0.0821692,
0.283333, 3.79116,-4.07628,-19.9527,0.596299,0.507562,0.189094,-7.04149,-3.02776,-18.0056,0.825894,-0.0555027,0.0196694,0.0640146,1.05452,0.143876,0.975943,0.0352427,0.215136,-0.00301466,0.00153593,0.800682,0.452538,0.860001,0.152461,0.0190628,0.486612,0.205064,0.804422,0.387967,0.746098,0.358242,-0.0280339,0.560548,-0.0153788,1.14004,0.375647,0.917967,-0.0368799,0.353286,0.176539,0.314237,0.840061,0.3805,0.99032,-0.000478496,0.0920913,-0.103855,0.426916,0.699376,0.188092,0.988785,0.00540785,-0.124979,0.0815858,
0.3, 3.81852,-3.92013,-19.7418,0.570861,0.538553,0.1982,-7.22701,-3.03238,-17.9741,0.859535,-0.0569123,0.0244908,0.0649352,1.05513,0.143889,0.974564,0.0313888,0.221848,-0.00478315,0.00206619,0.80076,0.452961,0.859898,0.15103,0.0187229,0.487253,0.205819,0.806221,0.388886,0.743235,0.365076,-0.0290918,0.559888,-0.0146346,1.1399,0.375713,0.918632,-0.0383372,0.352887,0.173543,0.315598,0.841885,0.381038,0.990362,0.00270718,0.0934037,-0.102232,0.427915,0.701409,0.18832,0.988681,0.00696055,-0.125754,0.0815304,
0.325, 3.71691,-3.96934,-19.7151,0.579822,0.541355,0.202954,-7.39281,-2.82631,-17.8537,0.879796,-0.0574968,0.0236487,0.0647891,1.05504,0.144059,0.976325,0.0371753,0.213064,-0.00347188,0.00398047,0.801335,0.453325,0.856904,0.152104,0.023411,0.491967,0.20719,0.808336,0.3895,0.740075,0.36625,-0.0282314,0.563341,-0.014907,1.1403,0.37553,0.917144,-0.0380621,0.356511,0.174065,0.316991,0.843928,0.38201,0.990532,0.00527501,0.0919816,-0.101778,0.429239,0.704532,0.188589,0.988601,0.00772084,-0.127463,0.0797597,
0.341667, 3.81357,-3.78627,-19.3264,0.590787,0.549255,0.208591,-7.51924,-2.62951,-17.8411,0.89475,-0.0555759,0.0163909,0.0651195,1.05534,0.144135,0.976277,0.037584,0.213198,-0.00421549,0.00438054,0.801615,0.453634,0.856835,0.149727,0.0186834,0.493017,0.208205,0.809866,0.390362,0.744047,0.366034,-0.0218945,0.55851,-0.0149932,1.14049,0.375768,0.916942,-0.0398411,0.356133,0.175499,0.317714,0.845472,0.382509,0.990463,0.0074688,0.091939,-0.102347,0.430014,0.70659,0.18874,0.988488,0.010983,-0.127759,0.0803061,
0.35, 3.84143,-3.42095,-19.3581,0.591109,0.541805,0.213954,-7.46357,-2.58541,-17.7556,0.915905,-0.0495273,0.00158461,0.0657695,1.05586,0.144149,0.974966,0.0330781,0.219824,-0.00492094,0.00538281,0.802048,0.453469,0.855466,0.150165,0.0173442,0.495305,0.208654,0.810527,0.39048,0.743626,0.364478,-0.0216183,0.560097,-0.0149503,1.14049,0.37584,0.917318,-0.0415669,0.355384,0.174646,0.318231,0.846315,0.382692,0.990588,0.00715781,0.091518,-0.101531,0.430346,0.707571,0.188816,0.98884,0.0103204,-0.12653,0.0779684,
0.383333, 3.87185,-3.11656,-19.2163,0.593146,0.5178,0.216475,-7.29024,-2.60429,-17.6875,0.923113,-0.0378093,-0.0164109,0.0662011,1.05625,0.144486,0.975164,0.0347891,0.218687,-0.00459742,0.00696484,0.80266,0.454301,0.853017,0.149923,0.0191183,0.49952,0.210157,0.813051,0.390954,0.740866,0.366164,-0.0175597,0.562791,-0.0153511,1.1407,0.37609,0.917141,-0.0412044,0.35496,0.176514,0.319519,0.849556,0.383251,0.990639,0.00790338,0.0921913,-0.100363,0.431933,0.711413,0.189076,0.988629,0.0126421,-0.126331,0.0805824,
0.408333, 4.03303,-2.93128,-19.287,0.598181,0.48696,0.208382,-7.2638,-2.61659,-17.6111,0.91421,-0.0352511,-0.0262532,0.0659584,1.05616,0.144813,0.976994,0.0388437,0.209671,-0.00338372,0.00835355,0.803176,0.455143,0.852129,0.150072,0.0240037,0.500777,0.211319,0.81479,0.391006,0.741309,0.366129,-0.0162201,0.56227,-0.0154339,1.14082,0.376039,0.917201,-0.0413469,0.354913,0.176267,0.319986,0.851582,0.383348,0.990881,0.0100208,0.090753,-0.0990846,0.433456,0.713992,0.189262,0.98825,0.0113935,-0.128583,0.0818497,
