Timestamp:, sensor 1 , , , , , , sensor 2 , , , , , , body 1, , , , , , , body 2, , , , , , , body 3, , , , , , , body 4, , , , , , , body 5, , , , , , , body 6, , , , , , 
0.266667, -0.585152,-7.11608,-6.01525,0.815263,-0.0447599,-0.0303785,-1.38085,-8.15409,-7.42651,0.578903,-0.0530845,0.0909984,0.0783982,1.04679,0.146371,0.951584,0.0455417,0.302137,-0.0335699,0.063501,0.793605,0.459328,0.892899,0.178238,0.0990084,0.401448,0.256975,0.783517,0.358905,0.796146,0.144527,0.194668,0.554408,0.0537173,1.13333,0.384931,0.880084,0.03628,0.459314,0.114743,0.364603,0.780086,0.325472,0.951376,-0.0119216,0.307621,0.0105445,0.345709,0.659558,0.128598,0.991301,0.0321125,-0.0315983,0.12366,
0.291667, -0.588758,-7.12467,-6.09719,0.815835,-0.0445923,-0.0301761,-1.35294,-8.16861,-7.3982,0.580356,-0.0515666,0.0921296,0.0782984,1.04687,0.146367,0.951529,0.045298,0.302424,-0.0328684,0.0636508,0.793688,0.459276,0.892936,0.178077,0.0983298,0.401603,0.256123,0.783043,0.358189,0.79142,0.149015,0.182351,0.564089,0.053628,1.13338,0.385047,0.879448,0.0370541,0.460201,0.115813,0.36469,0.780054,0.325422,0.951294,-0.0115543,0.30789,0.0104672,0.345783,0.659381,0.128486,0.991563,0.0299971,-0.0327785,0.12177,
0.316667, -0.590865,-7.14343,-6.1136,0.815325,-0.0425106,-0.0308936,-1.37251,-8.16924,-7.36773,0.582343,-0.0534844,0.0926631,0.0781963,1.04673,0.146397,0.951461,0.0455271,0.302427,-0.0344571,0.0636737,0.793623,0.459077,0.893191,0.177766,0.0946584,0.402057,0.25676,0.78338,0.358998,0.798171,0.139648,0.199774,0.55092,0.0538292,1.1334,0.384929,0.879834,0.0380436,0.459806,0.11412,0.364786,0.779883,0.325474,0.951329,-0.0109499,0.307804,0.0105051,0.345824,0.659254,0.128557,0.991524,0.0318452,-0.0312729,0.12202,
0.35, -0.571646,-7.11237,-6.07782,0.808183,-0.0408467,-0.0326186,-1.41066,-8.19726,-7.37226,0.587485,-0.054791,0.0939826,0.0780075,1.04663,0.146386,0.951291,0.0451298,0.303026,-0.0343986,0.0637706,0.793548,0.459125,0.893316,0.178741,0.0953596,0.40118,0.256824,0.782934,0.359037,0.798142,0.140526,0.199223,0.550937,0.0538243,1.1333,0.384952,0.879742,0.0369282,0.459713,0.115559,0.364767,0.779681,0.325545,0.951472,-0.0109981,0.307359,0.0105158,0.345778,0.659417,0.128586,0.991888,0.0273549,-0.0336589,0.119484,
0.366667, -0.517673,-7.1141,-6.27884,0.800623,-0.0369831,-0.0308539,-1.44215,-8.23581,-7.28921,0.594287,-0.051978,0.09307,0.0785271,1.04699,0.146261,0.951886,0.0426956,0.302756,-0.0207353,0.0638358,0.793598,0.459097,0.893305,0.17861,0.0952554,0.401286,0.256838,0.78299,0.359033,0.798384,0.140366,0.198971,0.550718,0.0538584,1.13334,0.384888,0.879789,0.0365483,0.459676,0.115473,0.36473,0.779667,0.325533,0.951548,-0.0109652,0.307044,0.0126933,0.345792,0.659176,0.12859,0.99148,0.0302958,-0.0335574,0.122163,
0.375, -0.583052,-7.11532,-6.20075,0.790106,-0.0371387,-0.0295475,-1.43498,-8.27216,-7.22049,0.605717,-0.0481004,0.0924192,0.0785038,1.04702,0.14622,0.951836,0.0424309,0.302963,-0.0205132,0.0638425,0.793655,0.459132,0.893209,0.178628,0.095856,0.401349,0.256825,0.782992,0.358988,0.798447,0.136689,0.201014,0.55081,0.0538239,1.13368,0.384876,0.879383,0.0403897,0.460602,0.11358,0.364768,0.779695,0.325536,0.951464,-0.0116258,0.307361,0.0104691,0.345801,0.659129,0.128583,0.991313,0.0310939,-0.0330062,0.123458,
0.408333, -0.637499,-7.12129,-6.12667,0.780835,-0.0374936,-0.0282394,-1.38686,-8.29513,-7.21377,0.623349,-0.0417704,0.0906122,0.0783913,1.04706,0.145986,0.951854,0.0423463,0.302958,-0.019925,0.0638533,0.793856,0.458999,0.893428,0.179128,0.095154,0.400805,0.25674,0.783374,0.358912,0.798611,0.145153,0.194238,0.550838,0.0538691,1.13352,0.384634,0.879213,0.0386064,0.461166,0.113224,0.36474,0.779655,0.325418,0.951418,-0.0103013,0.307451,0.0130871,0.34573,0.659271,0.128533,0.991835,0.0318993,-0.0307864,0.119573,
0.425, -0.616265,-7.098,-6.07736,0.775102,-0.0375474,-0.0276023,-1.42768,-8.3,-7.09986,0.63562,-0.0398087,0.0859748,0.0783372,1.04702,0.145916,0.951858,0.0422703,0.302962,-0.0198251,0.063868,0.793892,0.458995,0.893656,0.179847,0.0945301,0.400122,0.257044,0.782878,0.358562,0.80061,0.13923,0.197131,0.548432,0.0537589,1.13354,0.384667,0.878853,0.0375592,0.461532,0.114865,0.364674,0.779642,0.325446,0.951303,-0.0112948,0.307831,0.0116385,0.345776,0.65925,0.128457,0.99163,0.030098,-0.0329311,0.121162,
0.45, -0.57731,-7.08385,-5.95235,0.766357,-0.0341858,-0.0290505,-1.44982,-8.27942,-6.97176,0.646973,-0.0410587,0.0832125,0.0783569,1.04702,0.145881,0.951851,0.0421434,0.303006,-0.0197644,0.0639182,0.793828,0.459204,0.893441,0.181593,0.0979801,0.398984,0.256774,0.782538,0.358993,0.798928,0.141607,0.198011,0.549957,0.0538061,1.13355,0.384578,0.879031,0.0373947,0.461173,0.115005,0.363986,0.779188,0.325924,0.951021,-0.0137357,0.30871,0.0082482,0.345739,0.659126,0.128614,0.990942,0.0286805,-0.0291802,0.127906,
0.458333, -0.579679,-7.08915,-6.06781,0.761357,-0.0333578,-0.0281577,-1.39621,-8.2531,-6.92496,0.650241,-0.0420826,0.077633,0.0783784,1.04705,0.145893,0.951809,0.0420858,0.303138,-0.0199106,0.0639039,0.793829,0.459279,0.893459,0.182053,0.0984253,0.398624,0.256779,0.782612,0.359098,0.799532,0.142835,0.197162,0.549066,0.0537624,1.13357,0.384553,0.879093,0.0367682,0.461088,0.115073,0.364018,0.779399,0.325929,0.950684,-0.013139,0.309776,0.00812951,0.345786,0.659155,0.128576,0.991427,0.03079,-0.0322896,0.122812,
0.466667, -0.596409,-7.11264,-6.04789,0.758262,-0.0326669,-0.0276904,-1.3992,-8.28026,-6.84601,0.657671,-0.0474102,0.0771801,0.0783994,1.04705,0.145893,0.951848,0.042252,0.302974,-0.0201914,0.0638956,0.793808,0.459301,0.893388,0.181881,0.0980633,0.39895,0.257173,0.782706,0.359464,0.800275,0.145363,0.198031,0.547004,0.0536744,1.13358,0.384612,0.878684,0.0372715,0.461697,0.115591,0.364091,0.779244,0.325879,0.950747,-0.0129673,0.309595,0.00789735,0.345782,0.659121,0.128605,0.99154,0.0299661,-0.032529,0.122032,
0.441667, -0.604979,-7.12786,-6.05989,0.755368,-0.035385,-0.0266767,-1.37981,-8.30041,-6.80614,0.666377,-0.0495595,0.0755006,0.077849,1.04674,0.145996,0.951232,0.0447044,0.303466,-0.0326586,0.0638601,0.793851,0.459053,0.893614,0.181083,0.0958621,0.399341,0.256605,0.782574,0.358842,0.798393,0.142353,0.198423,0.550393,0.0538594,1.13358,0.384621,0.879263,0.03807,0.460888,0.114142,0.36398,0.779216,0.325876,0.951144,-0.0136131,0.308335,0.00832121,0.345779,0.659231,0.128466,0.991888,0.0280178,-0.0340656,0.119217,
0.475, -0.590427,-7.13558,-5.94901,0.75738,-0.0357987,-0.0250536,-1.43855,-8.35893,-6.59637,0.679552,-0.0528103,0.0746582,0.0784193,1.04704,0.145902,0.951856,0.0423275,0.302937,-0.0201937,0.0638158,0.793811,0.459224,0.893596,0.181628,0.0960138,0.399097,0.256861,0.78222,0.359236,0.799369,0.142313,0.197399,0.549354,0.0536879,1.13357,0.384589,0.878801,0.0374238,0.461522,0.115349,0.364089,0.779486,0.326152,0.950664,-0.0159615,0.309699,0.00837787,0.345802,0.659072,0.128633,0.991412,0.0305678,-0.0322035,0.123007,
0.483333, -0.617396,-7.09076,-6.03257,0.756352,-0.0351213,-0.0240095,-1.4365,-8.38182,-6.47464,0.688495,-0.0554162,0.0741401,0.0784343,1.04702,0.145895,0.951832,0.0421144,0.303047,-0.0201037,0.0638002,0.793855,0.459386,0.893347,0.181417,0.0981985,0.399219,0.256858,0.782763,0.359266,0.80029,0.14717,0.194039,0.547929,0.0537541,1.13358,0.384564,0.87895,0.0373448,0.46135,0.114932,0.364009,0.779089,0.326058,0.950497,-0.0138209,0.310314,0.00838909,0.345729,0.658992,0.128665,0.992006,0.0276903,-0.0324254,0.118767,
0.433333, -0.541078,-6.97189,-6.08345,0.752794,-0.0325396,-0.0208355,-1.37979,-8.4731,-6.39129,0.694368,-0.0531103,0.0711478,0.0778477,1.04683,0.145987,0.951317,0.0446771,0.303343,-0.0313569,0.0638186,0.793869,0.458959,0.893788,0.179455,0.0938278,0.40017,0.256644,0.782369,0.358698,0.79747,0.13659,0.201521,0.552063,0.0537666,1.13358,0.384543,0.87908,0.0373801,0.461187,0.114577,0.363987,0.77925,0.325838,0.951198,-0.0137004,0.308167,0.00819846,0.345791,0.659151,0.12847,0.991209,0.0316456,-0.0322864,0.124344,
0.491667, -0.531249,-6.92576,-6.13906,0.74783,-0.0319584,-0.0194756,-1.30975,-8.48828,-6.38963,0.69626,-0.0499651,0.0696626,0.0784266,1.04697,0.145903,0.951901,0.0423474,0.302792,-0.0202024,0.0638604,0.793794,0.459466,0.893432,0.181352,0.0989593,0.398872,0.25686,0.782162,0.359378,0.799626,0.143553,0.195787,0.549234,0.0538457,1.13356,0.384471,0.879414,0.0370385,0.460602,0.114481,0.364079,0.779186,0.325977,0.950414,-0.0125582,0.310617,0.00853924,0.345741,0.659008,0.128679,0.991909,0.029339,-0.0311799,0.119514,
0.508333, -0.576801,-6.94455,-5.97744,0.744,-0.0346348,-0.0205506,-1.22916,-8.48175,-6.38961,0.695229,-0.043828,0.0683064,0.0779795,1.04664,0.145973,0.951375,0.0450009,0.302894,-0.0334018,0.0637727,0.793835,0.459338,0.89378,0.180717,0.0965554,0.398968,0.256806,0.782134,0.359332,0.799704,0.141113,0.197901,0.548995,0.0537483,1.1336,0.384573,0.87887,0.0382552,0.461393,0.115069,0.364018,0.778977,0.32602,0.950002,-0.0141509,0.311801,0.00874689,0.345727,0.6588,0.128559,0.9918,0.0291639,-0.0339007,0.119723,
0.416667, -0.561231,-6.96173,-5.95479,0.741971,-0.0349664,-0.0221821,-1.24327,-8.47595,-6.37873,0.696095,-0.0421747,0.0689938,0.0778416,1.04678,0.146036,0.951277,0.044625,0.303403,-0.0320509,0.0638291,0.793861,0.458942,0.893524,0.17928,0.0942556,0.400736,0.256763,0.782946,0.358853,0.798403,0.141421,0.198404,0.550626,0.0538459,1.13356,0.384648,0.879012,0.0380698,0.461361,0.114172,0.364715,0.779671,0.32544,0.95132,-0.011233,0.307793,0.0112988,0.345768,0.65891,0.128458,0.991712,0.0294554,-0.0332713,0.120552,
0.541667, -0.532536,-6.95755,-5.96422,0.735269,-0.0300082,-0.0235043,-1.27524,-8.45294,-6.3867,0.697764,-0.0402733,0.0710169,0.0786775,1.04708,0.145822,0.952151,0.04254,0.301972,-0.0203091,0.0633677,0.793848,0.45891,0.894333,0.180048,0.0894853,0.399679,0.256877,0.782479,0.359667,0.799246,0.145943,0.192358,0.550368,0.0538423,1.13353,0.38452,0.879611,0.0371044,0.46012,0.114878,0.364042,0.779001,0.325894,0.949309,-0.0144393,0.313862,0.00969488,0.345722,0.659056,0.128421,0.991696,0.0305712,-0.0332553,0.120411,
0.583333, -0.564137,-6.972,-6.00113,0.734048,-0.031904,-0.021961,-1.2494,-8.4663,-6.38951,0.698853,-0.0332444,0.0694566,0.0783389,1.04691,0.146047,0.951717,0.0448391,0.302031,-0.031642,0.0630244,0.793755,0.458898,0.894563,0.179934,0.0864456,0.399885,0.257179,0.781675,0.36017,0.798135,0.148342,0.188566,0.552646,0.0535712,1.13356,0.384702,0.879484,0.0378585,0.460235,0.115144,0.364237,0.778894,0.325954,0.948607,-0.0136275,0.316022,0.00949442,0.345699,0.659064,0.128471,0.992637,0.0259407,-0.0341458,0.11328,
0.6, -0.604972,-6.90375,-6.05396,0.733646,-0.037092,-0.0197215,-1.15257,-8.47255,-6.35178,0.705069,-0.0182449,0.0646934,0.0784224,1.04675,0.146084,0.951796,0.0449947,0.301687,-0.0323391,0.0631196,0.793642,0.458995,0.894559,0.179236,0.0852108,0.400472,0.257234,0.781809,0.360454,0.798078,0.148379,0.188025,0.552903,0.0536484,1.13352,0.384708,0.87983,0.0378742,0.459679,0.114718,0.364251,0.778839,0.326074,0.94837,-0.0139386,0.316717,0.00955232,0.345742,0.65913,0.128644,0.990851,0.0337515,-0.0300046,0.12718,
0.625, -0.600496,-6.90981,-5.99242,0.736131,-0.0421082,-0.0204009,-1.11851,-8.47584,-6.31156,0.708957,-0.00312839,0.0612896,0.0790053,1.04694,0.146071,0.952349,0.0424714,0.301361,-0.0202122,0.0631929,0.793673,0.459357,0.894473,0.179666,0.0914089,0.399102,0.257366,0.781814,0.360456,0.799065,0.146308,0.189468,0.551535,0.0535174,1.13357,0.384853,0.879125,0.0392151,0.460524,0.116271,0.364263,0.778664,0.326172,0.948411,-0.0136426,0.316615,0.00921196,0.345783,0.658534,0.12865,0.991598,0.0299071,-0.0316709,0.121804,
0.641667, -0.585732,-7.00913,-5.997,0.741392,-0.0430529,-0.0220886,-1.16899,-8.42558,-6.31325,0.709083,0.00429025,0.0644598,0.0790423,1.04695,0.146045,0.952381,0.0425352,0.301241,-0.0203911,0.0632553,0.793668,0.45913,0.894643,0.179124,0.0880371,0.399722,0.257431,0.781981,0.360483,0.799249,0.147265,0.189291,0.551075,0.0536434,1.13356,0.384777,0.879582,0.0387349,0.45979,0.115881,0.364269,0.778624,0.326164,0.948531,-0.0138666,0.316244,0.00930299,0.345809,0.658514,0.128626,0.991751,0.0304297,-0.0330619,0.120049,
0.666667, -0.598941,-7.06106,-5.97749,0.744602,-0.044593,-0.0231329,-1.1964,-8.42749,-6.34522,0.708623,0.012016,0.065966,0.0790068,1.04704,0.145975,0.952546,0.0426622,0.300714,-0.0202065,0.0632878,0.793713,0.459121,0.894584,0.1797,0.0893288,0.399308,0.257299,0.781806,0.360294,0.798385,0.147373,0.189647,0.552175,0.0536842,1.1336,0.384622,0.879878,0.0379659,0.459332,0.115708,0.364289,0.778605,0.326088,0.948561,-0.013918,0.316148,0.00944407,0.345758,0.65854,0.128612,0.992163,0.0288636,-0.0321126,0.117251,
0.675, -0.566937,-7.02074,-6.08348,0.742557,-0.0423005,-0.0219585,-1.17007,-8.42974,-6.38999,0.706049,0.0191252,0.061617,0.0790258,1.04708,0.145939,0.952542,0.0426885,0.300725,-0.0201335,0.063191,0.793644,0.459092,0.894302,0.179602,0.0882767,0.400218,0.257302,0.781806,0.360253,0.798334,0.147069,0.189894,0.552244,0.0536065,1.13363,0.384656,0.879499,0.0381735,0.460015,0.115801,0.364343,0.778562,0.326036,0.948671,-0.0139689,0.315819,0.00929055,0.345747,0.658695,0.128597,0.99213,0.0306464,-0.0316537,0.117206,
0.7, -0.553304,-7.05934,-6.06226,0.73806,-0.0439241,-0.0222889,-1.13764,-8.43167,-6.52683,0.703361,0.0244016,0.0582846,0.0790365,1.04713,0.145878,0.952487,0.0425732,0.300936,-0.0198148,0.0633028,0.79376,0.458888,0.89484,0.178704,0.0852261,0.400078,0.25721,0.781915,0.360105,0.797462,0.150637,0.1864,0.553731,0.0537079,1.13364,0.384587,0.879616,0.0385375,0.459952,0.115044,0.36436,0.778479,0.326063,0.948886,-0.0137506,0.315175,0.00957515,0.345778,0.658811,0.128514,0.992844,0.0259151,-0.0345699,0.111331,
0.716667, -0.528287,-7.02228,-6.02746,0.736295,-0.0442239,-0.0217687,-1.14132,-8.40629,-6.61878,0.700282,0.0292668,0.0576368,0.0790485,1.04706,0.145893,0.952395,0.0422782,0.301294,-0.0194392,0.0634052,0.793702,0.458848,0.895015,0.178499,0.0853331,0.399755,0.257396,0.781741,0.360241,0.798415,0.149438,0.188702,0.5519,0.0537265,1.13362,0.384573,0.879702,0.0382034,0.459818,0.11503,0.364317,0.77839,0.326145,0.949177,-0.0136645,0.31429,0.00988043,0.345718,0.658585,0.12869,0.9924,0.0295055,-0.0289849,0.115893,
0.75, -0.519031,-7.03735,-6.0705,0.734268,-0.0448999,-0.0229628,-1.17201,-8.39586,-6.54384,0.697148,0.0312789,0.059633,0.0791125,1.04699,0.146015,0.95239,0.0421958,0.301318,-0.0194993,0.0636744,0.793615,0.459111,0.89469,0.180297,0.0920949,0.398172,0.257566,0.781515,0.359888,0.799869,0.146123,0.191615,0.549674,0.053835,1.13358,0.384731,0.87953,0.0386526,0.459976,0.115564,0.364228,0.778109,0.326334,0.949975,-0.0138591,0.311877,0.00935515,0.345728,0.658284,0.128837,0.991599,0.0305033,-0.031814,0.121609,
0.766667, -0.548128,-7.09574,-6.0796,0.732968,-0.0480981,-0.0241676,-1.18135,-8.43385,-6.54552,0.696829,0.0342782,0.0582685,0.0792065,1.0471,0.146046,0.952407,0.0423907,0.30122,-0.0197465,0.0638317,0.793567,0.459172,0.894463,0.181163,0.0937012,0.397916,0.257546,0.781549,0.359887,0.799907,0.147171,0.190226,0.549822,0.0537797,1.13359,0.384766,0.879458,0.0386417,0.459934,0.116279,0.364237,0.77809,0.326354,0.950154,-0.0137739,0.311341,0.00921426,0.345749,0.658297,0.128878,0.991639,0.0305371,-0.0317408,0.121292,
0.783333, -0.596388,-7.0961,-6.0794,0.727841,-0.0486122,-0.0231312,-1.16001,-8.49788,-6.54546,0.695845,0.0371227,0.0568509,0.0793468,1.04726,0.146028,0.952336,0.0424172,0.301456,-0.0195196,0.0638072,0.793587,0.459076,0.894641,0.181231,0.0929781,0.397654,0.257574,0.781365,0.359773,0.798799,0.146096,0.190867,0.551495,0.0536826,1.13361,0.38479,0.879574,0.038342,0.459616,0.116757,0.364298,0.778101,0.326318,0.950307,-0.0137399,0.310875,0.00917792,0.345704,0.658326,0.128919,0.992102,0.0269123,-0.0277384,0.119335,
0.8, -0.638913,-7.10068,-6.20614,0.726506,-0.0446856,-0.0218826,-1.11784,-8.59679,-6.54821,0.697106,0.0389024,0.0534557,0.0794403,1.04743,0.145974,0.952179,0.0425433,0.301907,-0.019919,0.0637647,0.793587,0.458949,0.894556,0.181403,0.0921357,0.397962,0.257476,0.781453,0.359501,0.798492,0.146523,0.190306,0.552019,0.0536573,1.13361,0.384758,0.880168,0.0377112,0.458468,0.117001,0.364313,0.778122,0.326255,0.950383,-0.013887,0.310636,0.00918092,0.345731,0.658519,0.128827,0.992641,0.0296942,-0.0280496,0.113994,
0.816667, -0.71485,-7.16399,-6.10639,0.73269,-0.0486461,-0.0229358,-1.06279,-8.60045,-6.55091,0.698531,0.040734,0.0509932,0.0793984,1.04751,0.145971,0.952053,0.0423217,0.302355,-0.0196157,0.0638294,0.79369,0.458864,0.894771,0.180773,0.093105,0.397539,0.257332,0.781579,0.359281,0.798629,0.147557,0.193371,0.550478,0.0535735,1.13374,0.384767,0.879994,0.0377437,0.458738,0.11724,0.364383,0.778314,0.326056,0.950388,-0.0118905,0.310701,0.00930871,0.34581,0.658541,0.128634,0.992291,0.026326,-0.0339723,0.116236,
