Timestamp:, sensor 1 , , , , , , sensor 2 , , , , , , body 1, , , , , , , body 2, , , , , , , body 3, , , , , , , body 4, , , , , , , body 5, , , , , , , body 6, , , , , , 
0.241667, 0.0272308,0.0177914,0.227412,-0.00239296,0.00126013,0.000480706,0.0211332,0.0264829,0.00147241,-0.000656443,-0.000466687,-0.000461274,0.0755021,1.02008,0.164761,0.941036,0.07851,0.249313,-0.214782,0.0658246,1.15062,0.412039,0.905789,0.284752,0.121242,-0.289419,0.151517,0.83751,0.483565,0.441755,-0.589874,0.543481,-0.401908,0.258675,0.744963,0.350864,0.887953,-0.0947695,0.363081,-0.265952,0.326679,0.716704,0.259947,0.905051,0.406101,0.0496697,0.116181,0.395653,0.626433,0.0320836,0.989914,0.00663854,0.132284,-0.0502729,
0.258333, 0.0241282,0.0244248,0.212975,-0.000988097,-3.13319e-05,0.000126789,0.0142609,0.0157744,-0.00243537,-0.00154638,-0.000428591,0.000124515,0.0755048,1.02005,0.164875,0.941021,0.0785272,0.249452,-0.214681,0.0658809,1.15061,0.412138,0.905872,0.284641,0.12013,-0.289731,0.15151,0.837376,0.483643,0.441924,-0.589854,0.543515,-0.401705,0.258669,0.745221,0.351464,0.887303,-0.0979895,0.362525,-0.267709,0.326642,0.716578,0.260114,0.905081,0.40612,0.0490525,0.116144,0.395702,0.626434,0.0320772,0.989723,0.00686537,0.133666,-0.0503416,
0.275, 0.0158336,0.0219156,0.239453,-0.0026491,0.00117868,0.000222511,0.0205057,0.035734,-0.000150838,-0.00155466,-0.000807431,-0.000863724,0.0755076,1.01999,0.165011,0.941091,0.0786874,0.249325,-0.21446,0.0658672,1.15055,0.412221,0.905556,0.284989,0.121489,-0.28981,0.151446,0.837337,0.48374,0.441345,-0.590133,0.543842,-0.401489,0.258589,0.745043,0.351362,0.887075,-0.09712,0.362688,-0.268558,0.326674,0.716573,0.260151,0.905488,0.405346,0.0493343,0.11555,0.395803,0.626477,0.0322026,0.989809,0.00776609,0.132972,-0.0503675,
0.3, 0.015253,0.024385,0.176638,-0.0023491,0.00174922,0.000265407,0.0191159,0.0181156,-0.0012751,-0.00146629,-0.000501083,-0.000290133,0.0755242,1.01991,0.16514,0.941082,0.0787907,0.249071,-0.214757,0.0658646,1.15047,0.412329,0.905242,0.285177,0.121823,-0.290465,0.151524,0.837177,0.483836,0.440579,-0.590083,0.544374,-0.401684,0.258598,0.744947,0.351545,0.886966,-0.0979486,0.362325,-0.269106,0.327086,0.716828,0.259949,0.905328,0.404423,0.0534744,0.118169,0.39582,0.626336,0.032204,0.989718,0.00631688,0.133869,-0.0499799,
0.316667, 0.0262398,0.00499521,0.141169,-0.00199066,0.00201085,0.000505267,0.0211455,0.0210203,0.000385559,-0.00133782,-0.00101111,-0.000493665,0.0755267,1.01992,0.165145,0.941085,0.0789223,0.249002,-0.214773,0.0658546,1.15039,0.412367,0.905458,0.284924,0.121264,-0.290275,0.151386,0.837189,0.483871,0.441592,-0.590543,0.543411,-0.401198,0.258583,0.744849,0.351377,0.887268,-0.096877,0.363069,-0.267491,0.327088,0.717003,0.259974,0.905454,0.403992,0.0538556,0.118509,0.395795,0.626323,0.0322071,0.989742,0.00636055,0.133606,-0.0501976,
0.333333, 0.00766426,0.00860032,0.125553,-0.00204597,0.00204534,0.000114323,0.0181971,0.0183422,-2.64255e-06,-0.000716182,-0.000956528,-0.000410288,0.0755085,1.02001,0.165088,0.941115,0.0790347,0.249043,-0.214552,0.0658008,1.15047,0.412384,0.905456,0.285375,0.120979,-0.289956,0.15147,0.837223,0.483874,0.441714,-0.589702,0.54391,-0.401624,0.258661,0.74476,0.351116,0.887608,-0.094282,0.362899,-0.26752,0.326749,0.71653,0.26016,0.905046,0.405743,0.0495187,0.117526,0.395748,0.626321,0.0321941,0.989789,0.00626629,0.132939,-0.0510524,
0.358333, 0.0329238,0.0329045,0.243147,-0.000323807,0.000508001,-0.000127775,0.0113009,0.0163774,-3.91673e-08,-0.00111201,-0.00122841,-0.000680612,0.075445,1.02009,0.165031,0.941104,0.0791765,0.249208,-0.214359,0.0656996,1.15047,0.412463,0.905759,0.28612,0.119917,-0.288714,0.151363,0.837219,0.483721,0.442134,-0.589406,0.543557,-0.402074,0.258671,0.744833,0.351567,0.888237,-0.0957392,0.361549,-0.266743,0.326633,0.716563,0.260065,0.90546,0.405358,0.0488302,0.11594,0.395687,0.626361,0.032117,0.989845,0.00567994,0.132736,-0.0505573,
0.391667, 0.00622434,0.00622495,0.245677,-0.00223553,0.000824627,0.000237532,0.0015738,0.018764,-0.00553011,-0.000765685,-0.000776081,-0.00040029,0.075494,1.02012,0.165092,0.94115,0.0792634,0.249015,-0.214349,0.0656225,1.15035,0.412515,0.905463,0.285526,0.121172,-0.289706,0.151281,0.837154,0.483684,0.442089,-0.589489,0.543516,-0.402056,0.258576,0.744878,0.351129,0.888438,-0.0937579,0.362648,-0.265281,0.326716,0.716551,0.260131,0.905164,0.406166,0.0487882,0.115443,0.395782,0.626421,0.0321337,0.989767,0.00740646,0.133273,-0.0504487,
0.408333, -0.00676459,-0.00676461,0.201645,-0.00202833,0.000674938,1.43967e-05,0.0218751,0.0205086,0.0217252,-0.00159044,-0.000803104,-0.000590167,0.075536,1.0201,0.165164,0.941157,0.0792346,0.248963,-0.214389,0.065757,1.15025,0.412496,0.905336,0.286051,0.120355,-0.289925,0.151324,0.83706,0.483777,0.442482,-0.589393,0.543473,-0.401825,0.258606,0.744982,0.351626,0.887603,-0.0967173,0.361918,-0.267996,0.326782,0.716572,0.260164,0.905109,0.406327,0.0481715,0.115571,0.395882,0.626441,0.0322028,0.989784,0.00749965,0.133191,-0.0503155,
0.433333, -0.0089671,-0.0089671,0.250904,-0.00256132,0.00101909,0.000559771,0.0191889,0.0173546,-0.000326757,-0.000982687,-0.000948347,-0.000947171,0.0755423,1.02001,0.165261,0.941195,0.0795307,0.248846,-0.214247,0.0657189,1.15036,0.412551,0.905507,0.285003,0.12122,-0.290061,0.151322,0.837165,0.483963,0.443575,-0.58897,0.54385,-0.400728,0.258601,0.744909,0.351599,0.887497,-0.0964054,0.361958,-0.268406,0.327193,0.716999,0.259949,0.90529,0.404517,0.053436,0.118153,0.395938,0.626369,0.0322355,0.989775,0.00677239,0.133312,-0.0502732,
0.45, 0.014702,0.0102329,0.127308,-0.00192492,0.00188543,0.000300031,0.0121685,0.0187279,-7.65015e-07,-0.00132433,-0.00129074,-0.000654034,0.0755318,1.01999,0.165279,0.941179,0.0795088,0.248806,-0.214373,0.0657122,1.15029,0.412531,0.905713,0.285377,0.121172,-0.28907,0.151109,0.83714,0.483676,0.442198,-0.589563,0.543402,-0.401984,0.258551,0.744865,0.351589,0.887485,-0.0968001,0.361918,-0.268358,0.327163,0.716966,0.259938,0.90547,0.404314,0.0534362,0.117467,0.395903,0.626344,0.0322365,0.989799,0.00695564,0.133129,-0.050263,
0.466667, 0.0292542,0.0294443,0.149619,-0.00109852,-2.20978e-05,0.000603689,0.0159485,0.0187363,7.9845e-08,-0.00104186,-0.00111864,-0.000239771,0.0755268,1.02002,0.165239,0.941173,0.0794673,0.248804,-0.214418,0.0656382,1.15027,0.41255,0.905743,0.285715,0.12103,-0.2887,0.151277,0.836978,0.483805,0.442352,-0.589221,0.543927,-0.401605,0.258481,0.744876,0.351783,0.888464,-0.0949232,0.361336,-0.266567,0.327128,0.717068,0.259845,0.905866,0.403225,0.0538998,0.117944,0.395856,0.625581,0.0323741,0.990092,0.0189903,0.12911,-0.0518367,
0.483333, 0.0183924,0.00638429,0.186183,-0.00250192,0.00252673,0.000376856,0.0226959,0.0189799,-0.0621679,-0.00130941,-0.00121491,-0.00025534,0.0754968,1.02007,0.165179,0.941194,0.0795498,0.248861,-0.214228,0.0655756,1.15023,0.412564,0.905665,0.285705,0.120978,-0.288977,0.151192,0.836995,0.483739,0.442239,-0.58941,0.543764,-0.401673,0.258515,0.74497,0.351498,0.888314,-0.0948274,0.361696,-0.266612,0.326709,0.716453,0.260094,0.905518,0.405536,0.0488887,0.114832,0.395752,0.6263,0.0321039,0.989847,0.00658726,0.132801,-0.0502356,
0.491667, 0.0181871,0.0165143,0.235639,-0.00238833,0.000982716,0.00068512,0.0163336,0.0163935,-0.00417025,-0.000958462,-0.000992865,-0.000758106,0.0754696,1.02008,0.165162,0.941197,0.0793609,0.248969,-0.21416,0.0655861,1.15028,0.412609,0.905457,0.285573,0.120866,-0.289804,0.151122,0.836699,0.48374,0.44327,-0.589159,0.543583,-0.401149,0.25849,0.744865,0.351164,0.888318,-0.0946301,0.362461,-0.265629,0.326789,0.716591,0.260132,0.905019,0.406428,0.0484466,0.115806,0.395735,0.626275,0.0320821,0.989847,0.00577989,0.13291,-0.0500513,
0.5, -0.00648029,-0.00631403,0.248195,-0.00254753,0.00126634,-8.03141e-05,0.00581183,0.0325542,0.000213625,-0.00119455,-0.00041308,0.000153431,0.0754771,1.02012,0.165151,0.941226,0.0795294,0.248948,-0.213996,0.0656317,1.15021,0.412701,0.905465,0.286882,0.119668,-0.288984,0.151215,0.836927,0.483733,0.442958,-0.588983,0.543629,-0.401689,0.258634,0.744839,0.351534,0.888021,-0.0948917,0.362004,-0.267148,0.326694,0.716572,0.260096,0.904977,0.406156,0.0491581,0.116781,0.395724,0.626315,0.032068,0.9898,0.00688527,0.132943,-0.0507419,
0.508333, -0.00608014,-0.00608764,0.248137,-0.00258305,0.00122381,0.000417986,0.0085883,0.0150156,-3.57947e-05,-0.00106303,-0.00107545,-0.000796799,0.0754671,1.02013,0.165145,0.941197,0.0795508,0.248965,-0.214096,0.0654985,1.15012,0.412533,0.905357,0.284851,0.122145,-0.290291,0.151136,0.837016,0.483668,0.44257,-0.589011,0.5437,-0.40198,0.25838,0.744786,0.351558,0.889024,-0.0946565,0.361592,-0.264439,0.326758,0.716663,0.260077,0.904961,0.406246,0.0490489,0.116632,0.395721,0.626349,0.0320497,0.989794,0.0072171,0.133076,-0.0504628,
0.516667, 0.0119988,0.0119991,0.168414,-0.000813068,0.000441781,-0.000423486,0.0215319,0.0187729,-0.0266064,-0.00134202,-0.00107336,-0.000581254,0.0754459,1.02014,0.165142,0.941221,0.0795279,0.248999,-0.213958,0.0656011,1.15014,0.412524,0.905699,0.285084,0.120408,-0.289721,0.151157,0.836987,0.483693,0.442648,-0.588753,0.543803,-0.402133,0.258474,0.744979,0.351328,0.887996,-0.095599,0.36192,-0.267091,0.32663,0.716604,0.260145,0.904825,0.406747,0.0479702,0.116392,0.395736,0.626371,0.0320542,0.989757,0.00714256,0.133199,-0.0508689,
0.55, -0.0169967,-0.0169967,0.251423,-0.00253834,0.00267463,-4.46003e-05,0.0211071,0.00345041,-0.00986578,-0.00108998,-0.00100516,-0.000264111,0.0754354,1.02012,0.165214,0.941176,0.079461,0.248994,-0.214187,0.0655613,1.15025,0.412522,0.905571,0.285191,0.120543,-0.28996,0.151096,0.836927,0.483748,0.442452,-0.589048,0.544026,-0.401615,0.258503,0.744936,0.351419,0.888646,-0.09556,0.361845,-0.265039,0.326795,0.716605,0.260133,0.904517,0.407252,0.0479224,0.117044,0.395808,0.626416,0.0321758,0.989833,0.00762758,0.132941,-0.0499856,
0.566667, 0.00199564,-0.00540501,0.248001,-0.00304418,0.00301415,0.000406373,0.0191979,0.0380207,0.00854675,-0.00125113,-0.00101319,9.50039e-05,0.0754094,1.02006,0.165266,0.941228,0.0796088,0.248862,-0.214055,0.0655349,1.15028,0.412578,0.905611,0.285773,0.121204,-0.288986,0.15104,0.83695,0.483729,0.442381,-0.589377,0.543795,-0.401523,0.258495,0.744924,0.351612,0.887754,-0.0965732,0.361768,-0.267751,0.326729,0.716438,0.260166,0.905058,0.406308,0.0475939,0.116275,0.395833,0.626355,0.0321566,0.989745,0.00674203,0.133537,-0.0502683,
0.591667, 0.0146449,0.00856046,0.253602,-0.00255476,0.00203377,0.000535609,0.00306925,0.018258,0.0464674,-0.00153087,-0.00056777,-0.00108717,0.0753381,1.01999,0.165251,0.941204,0.079432,0.249074,-0.213981,0.0655402,1.15023,0.412584,0.90538,0.285559,0.121421,-0.289826,0.151066,0.836912,0.483781,0.443018,-0.588892,0.54391,-0.401377,0.258551,0.744806,0.351668,0.887153,-0.0970882,0.362149,-0.269036,0.326752,0.716512,0.260205,0.904902,0.406154,0.0481106,0.117803,0.395823,0.626299,0.0321573,0.989771,0.00694109,0.133298,-0.0503645,
0.608333, -0.000158392,-0.000151365,0.248194,-0.0012974,0.0026773,0.000636176,0.00776962,0.0187657,-0.00455601,-0.0012834,-0.000902282,-0.000295934,0.0752821,1.01999,0.165203,0.941148,0.0793641,0.249184,-0.214125,0.0655063,1.1502,0.412564,0.905408,0.285897,0.121534,-0.289358,0.151049,0.836904,0.483684,0.442747,-0.589026,0.543686,-0.401782,0.258447,0.744829,0.35132,0.8879,-0.0964164,0.362099,-0.266873,0.326667,0.716512,0.260347,0.90465,0.407166,0.0489914,0.115864,0.395753,0.626292,0.0321002,0.989798,0.00720353,0.133151,-0.0501918,
0.641667, 0.0166237,0.0166267,0.275887,-0.0028053,0.000408036,-1.66118e-05,0.0150986,0.0242649,-0.0022901,-0.0014659,-0.000749768,-0.000662418,0.0752004,1.0201,0.165123,0.941125,0.0792872,0.249152,-0.214293,0.0653879,1.15021,0.412528,0.905545,0.285478,0.120618,-0.289728,0.151,0.837015,0.483583,0.442857,-0.588741,0.543617,-0.402172,0.258565,0.744709,0.350915,0.888543,-0.0938256,0.362206,-0.265511,0.326721,0.716631,0.260018,0.904888,0.406594,0.048802,0.116092,0.395658,0.626312,0.0319812,0.989733,0.00658301,0.133683,-0.050134,
0.666667, -0.0154181,-0.0117465,0.246905,-0.00226603,0.00122738,0.00057703,-0.0181328,0.0302821,-1.28416e-05,-0.000698718,-0.000731779,0.000451368,0.0751516,1.0201,0.165137,0.941213,0.0792261,0.249247,-0.213816,0.0654593,1.15018,0.412639,0.906538,0.28407,0.120385,-0.288098,0.151021,0.836993,0.483585,0.442869,-0.588794,0.543653,-0.402033,0.258366,0.74482,0.351552,0.888849,-0.0941977,0.361273,-0.265624,0.326674,0.716507,0.260051,0.905158,0.405964,0.0482358,0.116432,0.395748,0.626411,0.0320592,0.989741,0.00708671,0.13331,-0.0509063,
0.683333, -0.00160104,-0.0016549,0.191459,-0.00225863,0.0023007,0.000652551,0.00458194,0.019184,0.0163331,-0.00174107,-0.000583275,-0.00043041,0.0751391,1.02008,0.165163,0.941245,0.0792446,0.249237,-0.21368,0.06523,1.15024,0.412568,0.905101,0.283914,0.122187,-0.291986,0.151091,0.83699,0.483823,0.44213,-0.588643,0.544774,-0.401549,0.258461,0.744897,0.351355,0.88746,-0.0977991,0.361643,-0.268448,0.326659,0.716505,0.260076,0.90539,0.405723,0.049298,0.115013,0.395783,0.626391,0.0320751,0.989727,0.00686542,0.133744,-0.0500647,
0.691667, 0.0300253,0.0270401,0.251064,-0.00242915,0.00112232,0.000699484,0.0261006,0.0359192,-0.00207847,-0.00122587,-0.000757823,-0.00103005,0.0751355,1.02008,0.165179,0.941243,0.0793207,0.249194,-0.21371,0.0652978,1.15031,0.412504,0.905352,0.28628,0.121666,-0.289098,0.151006,0.836973,0.483622,0.442863,-0.589006,0.543598,-0.401802,0.258468,0.744922,0.35121,0.887934,-0.0953644,0.36206,-0.267191,0.326712,0.716547,0.260133,0.905134,0.406314,0.047845,0.115556,0.395995,0.626403,0.032137,0.989687,0.00581564,0.134184,-0.0498003,
0.708333, 0.00137378,0.00140007,0.184847,-0.00221506,0.00199859,0.000177804,0.00313199,0.0182594,0.000446689,-0.00144629,-0.000532858,-0.000921273,0.0750983,1.02005,0.1652,0.941224,0.0792376,0.249146,-0.213879,0.0652465,1.15018,0.412559,0.905509,0.284455,0.12211,-0.290222,0.151764,0.837671,0.483179,0.450697,-0.580347,0.54344,-0.405885,0.258478,0.744866,0.351234,0.888057,-0.0958744,0.362243,-0.266352,0.326712,0.716498,0.260168,0.905565,0.4054,0.0485836,0.115073,0.395796,0.626381,0.032189,0.989893,0.00577564,0.132714,-0.0496441,
0.725, 0.0189284,0.0183034,0.248886,-0.00220974,0.000403263,0.000809007,0.0166704,0.0131738,-5.43066e-06,-0.0010121,-0.000886158,-0.000952448,0.0750442,1.02003,0.165182,0.941267,0.0791604,0.249206,-0.213649,0.0652639,1.15031,0.412474,0.905437,0.285399,0.121514,-0.289768,0.15162,0.837601,0.483237,0.450539,-0.581017,0.543145,-0.405496,0.258438,0.74494,0.351384,0.88826,-0.0955578,0.361727,-0.266489,0.326825,0.716675,0.260082,0.905461,0.405315,0.049222,0.115922,0.39582,0.626359,0.0321743,0.98978,0.00683669,0.133209,-0.0504466,
0.741667, -0.000176955,-0.000191118,0.248131,-0.0030485,0.00223225,0.00112632,0.00222426,0.0297239,-3.12241e-08,-0.00127208,-0.000555131,0.00013837,0.0750056,1.02002,0.165123,0.941217,0.0791187,0.24918,-0.213917,0.0652738,1.15027,0.412455,0.905789,0.285391,0.120548,-0.289078,0.151786,0.837779,0.483083,0.451831,-0.578887,0.543206,-0.407022,0.258412,0.74487,0.351196,0.888058,-0.0945982,0.361707,-0.267528,0.326748,0.716551,0.260169,0.904804,0.406475,0.0478929,0.117534,0.395772,0.626306,0.0321222,0.989791,0.00714325,0.133182,-0.0502575,
0.766667, -0.00713016,-0.00835519,0.248139,-0.00302614,0.00303695,0.000618076,0.009406,0.0324438,1.24397e-09,-0.000955279,-0.000800598,-0.000872028,0.0749488,1.02004,0.165066,0.941241,0.0790906,0.249345,-0.213629,0.0651524,1.15029,0.412401,0.905515,0.285259,0.120946,-0.289899,0.151733,0.837825,0.483082,0.449909,-0.57921,0.544121,-0.407467,0.25842,0.744849,0.351026,0.888506,-0.0941428,0.361948,-0.265871,0.326701,0.716575,0.260135,0.904981,0.406212,0.0482269,0.11694,0.39569,0.62627,0.0320373,0.989744,0.00665859,0.133594,-0.0501561,
0.783333, -0.0096558,-0.00965627,0.248139,-0.00322516,0.00183698,0.000356286,0.00562301,0.0372371,0.0105814,-0.00107858,-0.00010006,-0.000777838,0.0749129,1.02006,0.165034,0.941248,0.0789698,0.249293,-0.213705,0.0651031,1.15036,0.412355,0.905489,0.285186,0.121441,-0.289846,0.151725,0.83776,0.483037,0.45095,-0.579463,0.543456,-0.406846,0.258389,0.744888,0.351438,0.889197,-0.0931378,0.361035,-0.265156,0.326676,0.716589,0.260074,0.905325,0.405789,0.0486341,0.115568,0.39571,0.626325,0.0320968,0.989835,0.00669881,0.13287,-0.0502639,
0.808333, -0.00103646,-0.00103607,0.248139,-0.00287159,0.00267491,0.000953917,0.00733426,0.0310334,0.0716207,-0.00108079,-9.75318e-05,-0.000616819,0.0748598,1.02006,0.165008,0.941219,0.0790102,0.249249,-0.213867,0.0650355,1.15038,0.412329,0.905486,0.286278,0.12143,-0.288783,0.151669,0.837779,0.482968,0.451624,-0.579206,0.543096,-0.406943,0.2584,0.744949,0.351172,0.887999,-0.0971079,0.3618,-0.266699,0.326738,0.716486,0.260191,0.905697,0.405016,0.0489955,0.115214,0.395778,0.626392,0.0321727,0.989881,0.00689484,0.132641,-0.0499466,
0.825, 0.0191534,0.0100828,0.151949,-0.00184557,0.00190691,0.000112705,0.0168118,0.0256633,0.0440861,-0.000703841,-0.000903902,-0.000269475,0.074809,1.02003,0.165007,0.941247,0.0788131,0.249283,-0.213775,0.0651025,1.15034,0.412277,0.90541,0.285469,0.120771,-0.290093,0.151618,0.837737,0.482948,0.452691,-0.578777,0.542703,-0.406893,0.258336,0.744947,0.351185,0.888209,-0.0948516,0.361339,-0.267436,0.326756,0.716588,0.2601,0.90517,0.405983,0.0475451,0.116556,0.395811,0.62641,0.0321897,0.989834,0.00684368,0.132979,-0.049981,
0.858333, -0.0109904,-0.0108245,0.212919,-0.00232768,0.0020868,0.000157279,0.00700185,0.0182472,0.0716102,-0.000466545,0.000268526,-0.000615821,0.0747324,1.02,0.164997,0.941138,0.078647,0.249391,-0.214193,0.064968,1.15037,0.412264,0.905264,0.285853,0.121396,-0.28991,0.151566,0.837818,0.483014,0.451538,-0.578884,0.543583,-0.406847,0.25841,0.744993,0.351452,0.887888,-0.0968404,0.360776,-0.268546,0.326698,0.716555,0.260236,0.905257,0.405835,0.0477526,0.116312,0.395804,0.626362,0.0321724,0.989821,0.00616052,0.133103,-0.0499953,
0.891667, -0.0139231,-0.0147145,0.216666,-0.00255249,0.00214815,0.0010025,0.0221061,0.0321964,-0.0017661,-0.000697101,-3.04593e-05,-0.000393575,0.0746319,1.01994,0.164943,0.941092,0.0785122,0.249506,-0.214309,0.0647987,1.15033,0.412236,0.906121,0.283476,0.120964,-0.289748,0.151489,0.837713,0.482946,0.451544,-0.579458,0.543095,-0.406674,0.258307,0.744926,0.351234,0.889005,-0.0952113,0.361211,-0.264823,0.326682,0.716807,0.260046,0.905421,0.404527,0.0493555,0.118889,0.395721,0.626276,0.0320382,0.989728,0.00633253,0.133759,-0.0500664,
