Timestamp:, sensor 1 , , , , , , sensor 2 , , , , , , body 1, , , , , , , body 2, , , , , , , body 3, , , , , , , body 4, , , , , , , body 5, , , , , , , body 6, , , , , , 
0.208333, -0.982984,2.08534,22.5799,-0.840287,0.117236,-0.138845,-1.26723,-3.10539,0.528465,0.12348,-0.091565,0.112461,0.0811795,1.03482,0.111141,0.945238,0.0617052,0.31262,-0.0706118,0.113062,1.12663,0.341317,0.924016,0.168851,0.19251,-0.283944,0.165007,0.775575,0.411698,0.764176,0.0961392,0.519815,-0.369574,0.304697,0.775952,0.219894,0.812366,0.386929,0.347117,-0.264303,0.371557,0.805511,0.1293,0.764364,0.616108,-0.0744021,0.174995,0.353353,0.661869,-0.0886997,0.972238,0.0013807,0.233911,-0.00607138,
0.216667, -0.934718,2.10004,22.5894,-0.840387,0.117366,-0.1411,-1.33861,-3.06544,0.464745,0.121967,-0.0943439,0.114074,0.0816004,1.03506,0.110953,0.943773,0.058315,0.317816,-0.069885,0.113065,1.1267,0.341366,0.923966,0.16836,0.194091,-0.283322,0.16515,0.77544,0.411698,0.764355,0.0946175,0.519929,-0.369436,0.304725,0.775957,0.219911,0.812265,0.386675,0.347348,-0.264685,0.371542,0.805464,0.129437,0.764345,0.616242,-0.0745788,0.174527,0.353324,0.661892,-0.0887103,0.97226,0.00215208,0.23383,-0.0054419,
0.25, -0.944753,2.06252,22.5806,-0.844066,0.119175,-0.142781,-1.38637,-3.01179,0.467116,0.121204,-0.095376,0.116663,0.081257,1.03475,0.111115,0.945198,0.0614892,0.312931,-0.0699545,0.113316,1.12669,0.341226,0.923895,0.168572,0.194032,-0.283467,0.165574,0.775762,0.411974,0.764098,0.0936163,0.52054,-0.369362,0.304931,0.776021,0.219859,0.811869,0.387,0.347504,-0.265218,0.371467,0.805401,0.129356,0.765763,0.614396,-0.0763696,0.174045,0.353223,0.661918,-0.0887888,0.972191,0.00134256,0.234118,-0.00566362,
0.275, -0.912528,2.03598,22.5811,-0.841329,0.11914,-0.145105,-1.40728,-2.96903,0.507489,0.121576,-0.0947889,0.117723,0.0813163,1.03464,0.111145,0.945232,0.0614644,0.312665,-0.0707008,0.112823,1.12671,0.341359,0.923433,0.169397,0.196086,-0.283066,0.165937,0.775806,0.41204,0.763762,0.0947451,0.520997,-0.369126,0.305025,0.776117,0.219776,0.812118,0.386721,0.347412,-0.264983,0.371379,0.805735,0.129289,0.764127,0.616709,-0.0756291,0.173379,0.353202,0.661898,-0.0888528,0.972198,0.00307799,0.234086,-0.00509947,
0.291667, -0.887104,2.03881,22.5806,-0.838616,0.119843,-0.144381,-1.42331,-2.95001,0.521883,0.123028,-0.0937812,0.118112,0.0813241,1.03458,0.111174,0.945208,0.0613325,0.312623,-0.071319,0.113428,1.12669,0.341239,0.923941,0.168518,0.193775,-0.283525,0.166124,0.775751,0.411993,0.76378,0.0931933,0.521242,-0.369137,0.305035,0.775975,0.219912,0.811935,0.386964,0.347253,-0.265397,0.371491,0.805298,0.129279,0.766003,0.614347,-0.0767454,0.172995,0.353181,0.66183,-0.0889133,0.972134,0.00222064,0.23434,-0.00589739,
0.3, -0.869393,2.02625,22.5806,-0.836467,0.120147,-0.143854,-1.41536,-2.94139,0.62557,0.12481,-0.0928114,0.117614,0.0813439,1.03458,0.111169,0.945205,0.0612491,0.312721,-0.0710085,0.113082,1.12678,0.341367,0.923686,0.169345,0.19516,-0.282913,0.166165,0.775811,0.411982,0.763753,0.0915092,0.521423,-0.369359,0.305083,0.775948,0.219779,0.811786,0.387569,0.347192,-0.26505,0.371502,0.805366,0.129168,0.765448,0.615397,-0.0753547,0.17233,0.353198,0.661832,-0.0889491,0.972109,0.00150367,0.234446,-0.00605771,
0.333333, -0.893388,2.04347,22.5806,-0.839213,0.119273,-0.142432,-1.3722,-2.93992,0.65545,0.12685,-0.0899731,0.117134,0.0813963,1.0346,0.111049,0.945082,0.0610757,0.313155,-0.070881,0.113087,1.12683,0.341226,0.923562,0.169418,0.195626,-0.28295,0.166377,0.775811,0.411831,0.763799,0.0927846,0.521305,-0.369111,0.305243,0.776011,0.219595,0.811679,0.386443,0.34798,-0.265986,0.371671,0.805385,0.128664,0.765447,0.614992,-0.0749593,0.173944,0.35317,0.661812,-0.089157,0.972116,0.00182205,0.234421,-0.00588763,
0.35, -0.940949,2.0375,22.6005,-0.841866,0.120567,-0.141035,-1.33301,-2.92954,0.622854,0.127946,-0.0889608,0.115868,0.0813961,1.03461,0.110947,0.945015,0.0610826,0.313352,-0.070889,0.11312,1.1268,0.341142,0.923397,0.169539,0.195534,-0.283479,0.166299,0.775947,0.411842,0.763639,0.0928783,0.521362,-0.36934,0.305221,0.776039,0.21946,0.811848,0.385889,0.348534,-0.26555,0.371628,0.805336,0.128665,0.765838,0.614458,-0.0754186,0.173913,0.353145,0.661786,-0.089263,0.972069,0.000812999,0.234603,-0.00656406,
0.383333, -0.976826,2.09643,22.5538,-0.843057,0.119518,-0.139858,-1.32087,-2.93164,0.583533,0.128997,-0.0880689,0.115496,0.0818536,1.03479,0.110664,0.943478,0.0574144,0.318667,-0.0707381,0.113698,1.12646,0.340926,0.923539,0.166132,0.195147,-0.285297,0.166313,0.775758,0.411612,0.76371,0.0930199,0.521299,-0.369245,0.305248,0.776004,0.219271,0.811954,0.385407,0.349026,-0.265278,0.371591,0.805309,0.128525,0.766081,0.614129,-0.0752287,0.174086,0.353102,0.661718,-0.0893912,0.972069,0.00169489,0.234611,-0.00600804,
0.4, -0.980615,2.11878,22.4827,-0.846265,0.120196,-0.137108,-1.30139,-2.93983,0.57779,0.129122,-0.0864605,0.114573,0.0819382,1.03479,0.110631,0.943408,0.0575558,0.318929,-0.0703826,0.113946,1.12667,0.3409,0.923488,0.168493,0.194575,-0.284466,0.166238,0.775744,0.411578,0.763456,0.0932696,0.521215,-0.369825,0.305172,0.775908,0.219221,0.8118,0.386203,0.348427,-0.26538,0.371564,0.805276,0.12855,0.766099,0.614166,-0.0756958,0.173674,0.353119,0.661696,-0.0894068,0.97205,0.00118377,0.234683,-0.006376,
0.425, -0.988361,2.16839,22.4621,-0.849435,0.12107,-0.134386,-1.28394,-2.92094,0.625075,0.129204,-0.0849352,0.114043,0.0820084,1.03475,0.110609,0.943371,0.0575226,0.319032,-0.0704401,0.11394,1.12663,0.340873,0.922806,0.166589,0.197902,-0.285505,0.166351,0.775663,0.411415,0.763547,0.0923177,0.521282,-0.369782,0.305101,0.7758,0.219217,0.811584,0.388166,0.347313,-0.264637,0.371555,0.805255,0.12848,0.766048,0.614162,-0.0756178,0.173947,0.353119,0.661679,-0.0894267,0.972079,0.00199195,0.234567,-0.00608214,
0.45, -0.993252,2.20742,22.4399,-0.851702,0.121552,-0.132798,-1.27256,-2.92658,0.623367,0.129965,-0.0834916,0.114881,0.0820666,1.03478,0.110559,0.943354,0.0576688,0.319134,-0.0700824,0.114158,1.12646,0.340755,0.923409,0.167074,0.194354,-0.285709,0.166304,0.775715,0.411488,0.763461,0.0931867,0.521212,-0.369841,0.305152,0.775846,0.21915,0.811696,0.386267,0.348577,-0.265407,0.3718,0.805701,0.128725,0.767531,0.612079,-0.0705162,0.176869,0.353096,0.661727,-0.0894628,0.972057,0.00230399,0.234656,-0.00600168,
0.475, -0.985359,2.2216,22.4567,-0.854903,0.120841,-0.132035,-1.28761,-2.90367,0.569278,0.129918,-0.0826617,0.115344,0.0816958,1.03457,0.110709,0.944728,0.0610552,0.314342,-0.0703537,0.11438,1.12651,0.340692,0.923538,0.16915,0.192902,-0.285053,0.166343,0.775543,0.411414,0.763675,0.0934725,0.521056,-0.369547,0.305175,0.775886,0.219001,0.811556,0.386786,0.348497,-0.265186,0.371807,0.805991,0.128883,0.769347,0.609917,-0.0680977,0.177393,0.353042,0.661731,-0.0894812,0.972044,0.0018972,0.234719,-0.00584922,
0.491667, -0.991996,2.23353,22.4546,-0.855343,0.120864,-0.131675,-1.29317,-2.89764,0.585437,0.130396,-0.0838118,0.115945,0.0817215,1.03461,0.110712,0.944717,0.0611397,0.314416,-0.0701036,0.114384,1.12647,0.340715,0.923571,0.169325,0.192706,-0.284973,0.166238,0.775628,0.411518,0.763483,0.0934729,0.520946,-0.370097,0.305197,0.775846,0.219105,0.811617,0.386203,0.348917,-0.265295,0.371477,0.805344,0.128518,0.765631,0.615133,-0.0738347,0.173119,0.353052,0.661727,-0.0894808,0.972034,0.00154645,0.234756,-0.0060878,
0.508333, -0.960595,2.22393,22.4624,-0.855265,0.121183,-0.130235,-1.31053,-2.86584,0.545341,0.128306,-0.0848309,0.116116,0.0817391,1.03461,0.110747,0.944744,0.0611248,0.314298,-0.0702842,0.114252,1.12655,0.340896,0.923451,0.169975,0.194262,-0.283918,0.166408,0.775089,0.411565,0.763079,0.0921806,0.52249,-0.369075,0.305141,0.775789,0.218992,0.811321,0.387384,0.348436,-0.265113,0.371498,0.805223,0.128458,0.766123,0.614084,-0.0752826,0.174037,0.353046,0.661646,-0.0894889,0.972,0.000504558,0.234884,-0.00673152,
0.525, -0.962831,2.26547,22.5101,-0.85782,0.121583,-0.129594,-1.29983,-2.90475,0.52008,0.130216,-0.0844806,0.11673,0.082186,1.0349,0.110636,0.943309,0.0579968,0.319332,-0.0695055,0.114201,1.12662,0.340987,0.923301,0.170533,0.194945,-0.283603,0.166337,0.775628,0.411515,0.763382,0.0932288,0.52089,-0.370445,0.305184,0.775635,0.219074,0.811013,0.387648,0.349454,-0.264328,0.371512,0.805187,0.128472,0.766163,0.614065,-0.0752978,0.173921,0.353076,0.66163,-0.0894839,0.971991,-0.00022093,0.234915,-0.00698708,
0.541667, -0.95018,2.25861,22.3857,-0.856666,0.122194,-0.13086,-1.30534,-2.90475,0.54813,0.129967,-0.0841795,0.117199,0.081791,1.03472,0.110838,0.944802,0.0617645,0.314146,-0.0696152,0.114062,1.12663,0.341062,0.923268,0.171013,0.195141,-0.283287,0.166483,0.775577,0.411425,0.763523,0.0921167,0.521174,-0.370034,0.30523,0.775721,0.219114,0.811338,0.387209,0.348683,-0.26499,0.371563,0.805186,0.128487,0.76613,0.614103,-0.0752588,0.173952,0.353108,0.661661,-0.0894738,0.972091,0.00210877,0.234516,-0.00603811,
0.558333, -0.925611,2.25264,22.3443,-0.852023,0.123544,-0.132084,-1.32384,-2.9053,0.524361,0.131017,-0.0837734,0.119563,0.0818237,1.03486,0.110885,0.944783,0.0619809,0.314242,-0.06925,0.113794,1.12661,0.341132,0.923125,0.171668,0.195785,-0.28291,0.166527,0.775481,0.411422,0.763639,0.0936484,0.521023,-0.369621,0.305305,0.775786,0.21915,0.811489,0.386244,0.349071,-0.265424,0.371616,0.805223,0.128498,0.766003,0.614281,-0.0751283,0.173937,0.353129,0.661694,-0.0894553,0.972057,0.00197627,0.234662,-0.00591028,
0.591667, -0.910788,2.25234,22.297,-0.852149,0.124924,-0.133485,-1.31254,-2.91212,0.545654,0.130546,-0.0841284,0.118115,0.082534,1.03536,0.110649,0.942264,0.0579716,0.322754,-0.0678809,0.113904,1.12657,0.341327,0.923273,0.172405,0.196081,-0.281773,0.166392,0.775441,0.411465,0.763511,0.0936697,0.521033,-0.369868,0.305304,0.775719,0.21913,0.811359,0.386888,0.348719,-0.26535,0.371646,0.805184,0.128578,0.766052,0.614171,-0.0754356,0.173975,0.353212,0.661687,-0.0894219,0.972056,0.00186429,0.234652,-0.00643211,
0.6, -0.874574,2.22765,22.3251,-0.849866,0.123536,-0.134699,-1.29069,-2.90265,0.464783,0.131857,-0.0816056,0.117398,0.0822511,1.03532,0.110897,0.943423,0.0594741,0.319066,-0.0679156,0.114056,1.12618,0.341276,0.923697,0.169636,0.193497,-0.283843,0.16634,0.775502,0.411539,0.763475,0.0935691,0.520979,-0.370042,0.305237,0.775738,0.21916,0.811366,0.387547,0.347846,-0.265511,0.37179,0.805213,0.128321,0.765357,0.614845,-0.07441,0.175093,0.353242,0.661667,-0.089413,0.972057,0.00170766,0.234647,-0.00654347,
0.616667, -0.883301,2.22111,22.244,-0.851178,0.125093,-0.134737,-1.2891,-2.9377,0.542686,0.135191,-0.080683,0.118359,0.0822829,1.03541,0.110923,0.943364,0.0594635,0.319271,-0.0677808,0.113832,1.12652,0.341505,0.923304,0.173089,0.195744,-0.281488,0.166297,0.775382,0.411442,0.763477,0.0938526,0.520902,-0.370075,0.305222,0.775541,0.219011,0.811042,0.387737,0.348651,-0.265167,0.371529,0.805218,0.128519,0.765996,0.614707,-0.0744987,0.172731,0.353269,0.661626,-0.0894167,0.972102,0.00272356,0.234464,-0.00610498,
0.625, -0.877778,2.18698,22.2359,-0.851298,0.124829,-0.135179,-1.30239,-2.94153,0.551604,0.137101,-0.0808215,0.118384,0.0823036,1.03547,0.110931,0.943351,0.059533,0.319317,-0.0676841,0.113812,1.12654,0.341551,0.923264,0.173457,0.195858,-0.281312,0.166298,0.775378,0.411425,0.763473,0.0939245,0.520907,-0.370059,0.30526,0.775613,0.219128,0.811125,0.387673,0.348391,-0.265348,0.371665,0.805143,0.128571,0.766042,0.614155,-0.0756221,0.173997,0.353294,0.661625,-0.0894147,0.972107,0.00228249,0.234448,-0.00612579,
0.666667, -0.913428,2.15625,22.2436,-0.848723,0.125649,-0.1365,-1.31628,-2.9605,0.544489,0.136356,-0.0814553,0.119453,0.0823218,1.03576,0.110961,0.943221,0.0594321,0.319761,-0.0674889,0.113879,1.12646,0.341665,0.9237,0.172969,0.194022,-0.281452,0.166306,0.775448,0.411413,0.763631,0.0950786,0.520805,-0.36958,0.305272,0.775713,0.219118,0.811352,0.387236,0.348431,-0.26524,0.371698,0.805378,0.128534,0.766516,0.613999,-0.071264,0.174297,0.353283,0.661664,-0.0894039,0.972093,0.00177009,0.234503,-0.00630108,
0.683333, -0.938137,2.14762,22.2069,-0.847247,0.124895,-0.136846,-1.33166,-2.94744,0.543908,0.137257,-0.0819134,0.121421,0.082359,1.03586,0.11101,0.943247,0.0594608,0.319668,-0.0675402,0.11384,1.1264,0.341749,0.923792,0.173186,0.193677,-0.281254,0.166188,0.775425,0.411507,0.763667,0.0939401,0.520787,-0.369825,0.305244,0.775695,0.219201,0.811351,0.38679,0.348797,-0.265411,0.371637,0.805158,0.128605,0.766214,0.61394,-0.0754279,0.174081,0.353299,0.661685,-0.0893529,0.972074,0.00147817,0.234578,-0.00654369,
0.708333, -0.949094,2.12391,22.2261,-0.845828,0.123488,-0.137609,-1.3291,-2.96939,0.468149,0.13647,-0.0824922,0.120596,0.0824049,1.03596,0.111123,0.943397,0.0599304,0.319212,-0.0671905,0.113416,1.12611,0.342009,0.923465,0.171096,0.196607,-0.281573,0.166123,0.775298,0.411531,0.763652,0.0931158,0.520768,-0.370089,0.305199,0.775649,0.219358,0.811219,0.387668,0.348143,-0.265393,0.371662,0.805189,0.128599,0.765851,0.614311,-0.0753141,0.174417,0.353319,0.661672,-0.0892855,0.9721,0.00266442,0.234474,-0.00600707,
